seq_id	L_seq	cov_hmm	bin
UniRef90_UPI0025B3B94A	351	0.9831	PASS_CANONICAL
UniRef90_UPI00094DA177	351	0.9803	PASS_CANONICAL
UniRef90_UPI0011246AF6	351	0.9549	PASS_CANONICAL
UniRef90_UPI003C7AB4AB	351	0.9211	PASS_CANONICAL
UniRef90_UPI0010748A8B	351	0.9549	PASS_CANONICAL
UniRef90_UPI0030DD3F24	351	0.9831	PASS_CANONICAL
UniRef90_UPI00117D132F	351	0.9803	PASS_CANONICAL
UniRef90_UPI002B0563D9	351	0.9380	PASS_CANONICAL
UniRef90_UPI001BA76CD0	351	0.9831	PASS_CANONICAL
UniRef90_UPI00128BDE57	351	0.9606	PASS_CANONICAL
UniRef90_UPI0023B2053A	351	0.9803	PASS_CANONICAL
UniRef90_UPI001F4DF48F	351	0.9859	PASS_CANONICAL
UniRef90_UPI0026033A74	351	0.9549	PASS_CANONICAL
UniRef90_UPI003D32E0F6	351	0.9831	PASS_CANONICAL
UniRef90_UPI0022B3729F	351	0.9775	PASS_CANONICAL
UniRef90_A0A0A0SD46	350	0.9746	PASS_CANONICAL
UniRef90_UPI0033410186	351	0.9296	PASS_CANONICAL
UniRef90_UPI000970DDE9	351	0.9803	PASS_CANONICAL
UniRef90_UPI0025BD7755	351	0.9662	PASS_CANONICAL
UniRef90_A0A6P1PVH8	350	0.9775	PASS_CANONICAL
UniRef90_UPI0037350803	351	0.9803	PASS_CANONICAL
UniRef90_UPI0039F4CAC5	351	0.9803	PASS_CANONICAL
UniRef90_UPI002B312718	351	0.9803	PASS_CANONICAL
UniRef90_UPI0019074572	351	0.9775	PASS_CANONICAL
UniRef90_UPI0026119AE3	351	0.9831	PASS_CANONICAL
UniRef90_UPI003CCE2C44	351	0.9718	PASS_CANONICAL
UniRef90_UPI0001525F6E	351	0.9634	PASS_CANONICAL
UniRef90_UPI0003F692A8	351	0.9831	PASS_CANONICAL
UniRef90_UPI002DB84278	351	0.9746	PASS_CANONICAL
UniRef90_UPI002A75453F	351	0.9718	PASS_CANONICAL
UniRef90_UPI000DEDAE05	351	0.9803	PASS_CANONICAL
UniRef90_UPI003D34F116	351	0.9831	PASS_CANONICAL
UniRef90_A0A2A5RT53	342	0.8648	PASS_CANONICAL
UniRef90_UPI000C346AAE	351	0.9831	PASS_CANONICAL
UniRef90_UPI00131DCF16	351	0.9859	PASS_CANONICAL
UniRef90_A3QB75	350	0.9803	PASS_CANONICAL
UniRef90_UPI00046FA247	351	0.9831	PASS_CANONICAL
UniRef90_UPI0013896020	351	0.9831	PASS_CANONICAL
UniRef90_UPI00087CF777	351	0.9803	PASS_CANONICAL
UniRef90_UPI00271908A8	351	0.9690	PASS_CANONICAL
UniRef90_UPI0029352241	351	0.9662	PASS_CANONICAL
UniRef90_A0ABS8W6T8	350	0.9746	PASS_CANONICAL
UniRef90_UPI0035B4E415	351	0.9352	PASS_CANONICAL
UniRef90_UPI0025F55422	351	0.9662	PASS_CANONICAL
UniRef90_UPI00363376BB	351	0.9803	PASS_CANONICAL
UniRef90_UPI0004212DDF	351	0.9690	PASS_CANONICAL
UniRef90_A0ACC1TIE3	350	0.5352	FRAG
UniRef90_A0A8H7VP75	350	0.9746	PASS_CANONICAL
UniRef90_A0A5K7VZX2	335	0.9324	PASS_CANONICAL
UniRef90_A0A2H4ZPE6	350	0.9690	PASS_CANONICAL
UniRef90_B1X4G2	350	0.9746	PASS_CANONICAL
UniRef90_A0A1T4Q7Y7	350	0.9803	PASS_CANONICAL
UniRef90_A0A0N8GVD1	350	0.9803	PASS_CANONICAL
UniRef90_A0A419N729	350	0.9831	PASS_CANONICAL
UniRef90_B2VBS9	350	0.9831	PASS_CANONICAL
UniRef90_A0A8E1RY52	350	0.9803	PASS_CANONICAL
UniRef90_Q3AQU1	350	0.9718	PASS_CANONICAL
UniRef90_A0A240ELF1	350	0.9803	PASS_CANONICAL
UniRef90_A0A368XZJ9	350	0.9352	PASS_CANONICAL
UniRef90_A0A5M3PWP9	350	0.9521	PASS_CANONICAL
UniRef90_Q5E5G0	350	0.9718	PASS_CANONICAL
UniRef90_D3UZU7	350	0.9831	PASS_CANONICAL
UniRef90_A0A2C6DIZ9	350	0.9831	PASS_CANONICAL
UniRef90_Q5E0I2	350	0.9831	PASS_CANONICAL
UniRef90_A0A1H3VXU5	350	0.9803	PASS_CANONICAL
UniRef90_Q7MKZ0	350	0.9746	PASS_CANONICAL
UniRef90_A0A427U390	350	0.9690	PASS_CANONICAL
UniRef90_A0A085U4I4	350	0.9831	PASS_CANONICAL
UniRef90_Q9CMY5	350	0.9831	PASS_CANONICAL
UniRef90_A0A1V8MQR9	350	0.9803	PASS_CANONICAL
UniRef90_A0A2S6GAT9	350	0.9380	PASS_CANONICAL
UniRef90_A0A5C6QF08	350	0.9803	PASS_CANONICAL
UniRef90_A0A1I3IDF8	350	0.9803	PASS_CANONICAL
UniRef90_A0A0B8P4D7	350	0.9831	PASS_CANONICAL
UniRef90_A0A1Q1HM53	350	0.9803	PASS_CANONICAL
UniRef90_A0A1X1SZM6	350	0.9577	PASS_CANONICAL
UniRef90_A0A2I5TAD0	350	0.9831	PASS_CANONICAL
UniRef90_A0A0L7TII2	350	0.9831	PASS_CANONICAL
UniRef90_A0A1Q9HFE3	350	0.9746	PASS_CANONICAL
UniRef90_A0A0Q2Y5H4	350	0.9831	PASS_CANONICAL
UniRef90_A0A4Y3HUX9	350	0.9746	PASS_CANONICAL
UniRef90_A0AAP9KNN2	350	0.9831	PASS_CANONICAL
UniRef90_A0A511QPC5	350	0.9831	PASS_CANONICAL
UniRef90_A0A1X0WD81	350	0.9831	PASS_CANONICAL
UniRef90_A0ABY7HTM2	350	0.9831	PASS_CANONICAL
UniRef90_Q3B3Q0	350	0.9662	PASS_CANONICAL
UniRef90_A0A2Z5T448	350	0.9296	PASS_CANONICAL
UniRef90_A0ABT3SS84	350	0.9803	PASS_CANONICAL
UniRef90_A0A0S2SCS7	350	0.9803	PASS_CANONICAL
UniRef90_A0A6G7CPJ0	350	0.9831	PASS_CANONICAL
UniRef90_F3KZS7	350	0.9718	PASS_CANONICAL
UniRef90_A0ABU1AZL7	350	0.9549	PASS_CANONICAL
UniRef90_A0A380TU78	350	0.9859	PASS_CANONICAL
UniRef90_A0ABN8E4A9	350	0.9775	PASS_CANONICAL
UniRef90_A0A370QHJ0	350	0.9775	PASS_CANONICAL
UniRef90_A0A3N2DN32	350	0.9831	PASS_CANONICAL
UniRef90_A0A0B8QKE4	305	0.8423	PASS_CANONICAL
UniRef90_A0A418XXG9	350	0.9268	PASS_CANONICAL
UniRef90_A0A0C2N943	350	0.9803	PASS_CANONICAL
UniRef90_F5S582	350	0.9746	PASS_CANONICAL
UniRef90_A0A366GYT4	350	0.9296	PASS_CANONICAL
UniRef90_A0A2Z2P2N6	350	0.9746	PASS_CANONICAL
UniRef90_A0A0F5VAL5	350	0.9746	PASS_CANONICAL
UniRef90_A0A3M2RH26	350	0.9296	PASS_CANONICAL
UniRef90_A0A085JC96	350	0.9859	PASS_CANONICAL
UniRef90_A0A918VSZ5	350	0.9775	PASS_CANONICAL
UniRef90_A0A0K0XBB2	350	0.9606	PASS_CANONICAL
UniRef90_A0A9Q8X283	350	0.9803	PASS_CANONICAL
UniRef90_A0A368BLN4	350	0.9803	PASS_CANONICAL
UniRef90_A0A838Y0P8	350	0.9803	PASS_CANONICAL
UniRef90_I2BB26	350	0.9831	PASS_CANONICAL
UniRef90_A0A520MTG0	350	0.9859	PASS_CANONICAL
UniRef90_A0A0R2U8A4	350	0.9803	PASS_CANONICAL
UniRef90_A0A099KJB9	350	0.9803	PASS_CANONICAL
UniRef90_A0ABU9H860	350	0.9803	PASS_CANONICAL
UniRef90_A0A8B4GA82	350	0.9775	PASS_CANONICAL
UniRef90_A0A7X4RWK3	350	0.9831	PASS_CANONICAL
UniRef90_A0A380MTJ2	350	0.9803	PASS_CANONICAL
UniRef90_A0A3N1PFW9	350	0.9775	PASS_CANONICAL
UniRef90_A0A5C8ZSM5	350	0.9803	PASS_CANONICAL
UniRef90_A0A4R3YZD2	350	0.9775	PASS_CANONICAL
UniRef90_F9UGP5	350	0.9803	PASS_CANONICAL
UniRef90_A0A0J1HA90	350	0.9746	PASS_CANONICAL
UniRef90_A0ABT8BV99	350	0.9746	PASS_CANONICAL
UniRef90_A0AA51X6I8	350	0.9803	PASS_CANONICAL
UniRef90_A0ABZ1C368	350	0.9803	PASS_CANONICAL
UniRef90_A0A178K2C8	350	0.9831	PASS_CANONICAL
UniRef90_Q1ZWF8	350	0.9831	PASS_CANONICAL
UniRef90_A0ABT0KNN1	350	0.9803	PASS_CANONICAL
UniRef90_A0A2N5EMD4	350	0.9831	PASS_CANONICAL
UniRef90_A0A7G8BN84	350	0.9718	PASS_CANONICAL
UniRef90_A0A4P6P179	350	0.9803	PASS_CANONICAL
UniRef90_U2ZUW7	350	0.9746	PASS_CANONICAL
UniRef90_A0ABT0L9T8	350	0.9803	PASS_CANONICAL
UniRef90_A0A848MPP7	350	0.9831	PASS_CANONICAL
UniRef90_A0AA50KRS8	350	0.9746	PASS_CANONICAL
UniRef90_A0ABS5T2D9	350	0.9662	PASS_CANONICAL
UniRef90_A0A1F7RUL2	350	0.9718	PASS_CANONICAL
UniRef90_A0A4U1B1N4	350	0.9775	PASS_CANONICAL
UniRef90_A0A427U2K8	350	0.9803	PASS_CANONICAL
UniRef90_A0A927RPC3	350	0.9718	PASS_CANONICAL
UniRef90_Q1N344	350	0.9831	PASS_CANONICAL
UniRef90_C6C3V7	350	0.9803	PASS_CANONICAL
UniRef90_E0SFQ2	350	0.9831	PASS_CANONICAL
UniRef90_A0A1Z1SW52	349	0.9775	PASS_CANONICAL
UniRef90_A0A2Z3JKD9	350	0.9577	PASS_CANONICAL
UniRef90_U3B0C0	350	0.9746	PASS_CANONICAL
UniRef90_V5F5G4	350	0.9831	PASS_CANONICAL
UniRef90_A0A9X3CFV9	350	0.9746	PASS_CANONICAL
UniRef90_A0A1V2DRY1	350	0.9239	PASS_CANONICAL
UniRef90_A0A939DDL9	350	0.9803	PASS_CANONICAL
UniRef90_E3BFE9	350	0.9746	PASS_CANONICAL
UniRef90_A0A3A5JMD3	350	0.9831	PASS_CANONICAL
UniRef90_A0A451DGD7	350	0.9634	PASS_CANONICAL
UniRef90_A0AAF0C186	350	0.9803	PASS_CANONICAL
UniRef90_A0A1I6GWP9	350	0.9239	PASS_CANONICAL
UniRef90_A0A7X0NH12	350	0.9803	PASS_CANONICAL
UniRef90_A0A1F7SNT8	350	0.9746	PASS_CANONICAL
UniRef90_A0A9X7V3D4	350	0.9521	PASS_CANONICAL
UniRef90_M7CPG0	350	0.9268	PASS_CANONICAL
UniRef90_A0A250AY28	350	0.9803	PASS_CANONICAL
UniRef90_E0UAI9	350	0.9718	PASS_CANONICAL
UniRef90_A0A1X9NLZ0	350	0.9831	PASS_CANONICAL
UniRef90_A0A934R3X9	350	0.9577	PASS_CANONICAL
UniRef90_A0ABQ1IQJ5	350	0.9662	PASS_CANONICAL
UniRef90_A0A098QXT6	350	0.9746	PASS_CANONICAL
UniRef90_A0A8K0XWH9	350	0.9803	PASS_CANONICAL
UniRef90_A0A0J1GVC2	350	0.9831	PASS_CANONICAL
UniRef90_A0A4Q1REB5	350	0.9324	PASS_CANONICAL
UniRef90_A0A840UG78	350	0.9380	PASS_CANONICAL
UniRef90_A0A6L7I1U9	350	0.9803	PASS_CANONICAL
UniRef90_A0ABU3A4X8	350	0.9803	PASS_CANONICAL
UniRef90_A0A5C4WW18	350	0.9775	PASS_CANONICAL
UniRef90_A0A3A5JXF0	348	0.9803	PASS_CANONICAL
UniRef90_A0ABW8SQ29	350	0.9775	PASS_CANONICAL
UniRef90_Q1YWH9	350	0.9831	PASS_CANONICAL
UniRef90_A0ABS2HK92	350	0.9831	PASS_CANONICAL
UniRef90_A0AAF0CNH9	350	0.9803	PASS_CANONICAL
UniRef90_A0A380N1B2	350	0.9803	PASS_CANONICAL
UniRef90_A0A0N0Z6Y0	350	0.9859	PASS_CANONICAL
UniRef90_A0ABP8PUN7	350	0.9831	PASS_CANONICAL
UniRef90_I4BBM1	350	0.9775	PASS_CANONICAL
UniRef90_A0A377PH45	305	0.8366	PASS_CANONICAL
UniRef90_V5XBC3	350	0.9577	PASS_CANONICAL
UniRef90_D3VAQ1	350	0.9831	PASS_CANONICAL
UniRef90_A0A5P9CJV4	350	0.9746	PASS_CANONICAL
UniRef90_A0A1E5CW22	350	0.9746	PASS_CANONICAL
UniRef90_D5EQK5	350	0.9662	PASS_CANONICAL
UniRef90_A0A4R9LL72	350	0.9803	PASS_CANONICAL
UniRef90_A0A1R4B688	350	0.9831	PASS_CANONICAL
UniRef90_A0A1G8GV09	350	0.9803	PASS_CANONICAL
UniRef90_A0ABM9D7I3	350	0.9746	PASS_CANONICAL
UniRef90_A0A851HMI0	350	0.9352	PASS_CANONICAL
UniRef90_K2JRT2	350	0.9803	PASS_CANONICAL
UniRef90_A0A066RLJ6	350	0.9775	PASS_CANONICAL
UniRef90_C0QIT1	350	0.9634	PASS_CANONICAL
UniRef90_A0ABS3BER4	350	0.9324	PASS_CANONICAL
UniRef90_A0ABS5U486	350	0.9549	PASS_CANONICAL
UniRef90_A0A3A6QJ31	350	0.9746	PASS_CANONICAL
UniRef90_A0A2G1VF21	350	0.9211	PASS_CANONICAL
UniRef90_A0A5B0X6C4	350	0.9803	PASS_CANONICAL
UniRef90_A0A3A6QKX0	350	0.9803	PASS_CANONICAL
UniRef90_A0A451CXT1	350	0.9746	PASS_CANONICAL
UniRef90_J4UXB0	350	0.9859	PASS_CANONICAL
UniRef90_A0A6G9QMC7	350	0.9831	PASS_CANONICAL
UniRef90_A0A9X1ZKP1	350	0.9831	PASS_CANONICAL
UniRef90_A0A5P9NIM0	350	0.9803	PASS_CANONICAL
UniRef90_A0ABX0R5U7	350	0.9831	PASS_CANONICAL
UniRef90_A0A7W2TVB0	350	0.9803	PASS_CANONICAL
UniRef90_A0A2T1KFA3	350	0.9380	PASS_CANONICAL
UniRef90_Q057Z5	350	0.9606	PASS_CANONICAL
UniRef90_C4LEI8	349	0.9803	PASS_CANONICAL
UniRef90_A0A7U6JGR7	350	0.9690	PASS_CANONICAL
UniRef90_A0A2K8U4S1	350	0.9803	PASS_CANONICAL
UniRef90_B3E5W9	350	0.9746	PASS_CANONICAL
UniRef90_A0AAW3YPD2	350	0.9831	PASS_CANONICAL
UniRef90_A0A1I3QVJ1	350	0.9268	PASS_CANONICAL
UniRef90_A0A4R9M2B4	350	0.9803	PASS_CANONICAL
UniRef90_A0A345CPB8	350	0.9831	PASS_CANONICAL
UniRef90_A0A317ZGT9	350	0.9606	PASS_CANONICAL
UniRef90_A0ABZ0K208	350	0.9803	PASS_CANONICAL
UniRef90_A0A8D5A1N5	350	0.9437	PASS_CANONICAL
UniRef90_A0A2T1K529	350	0.9324	PASS_CANONICAL
UniRef90_A0ABQ6H0B8	350	0.9803	PASS_CANONICAL
UniRef90_K6H050	350	0.9803	PASS_CANONICAL
UniRef90_A0A1F7F588	350	0.9493	PASS_CANONICAL
UniRef90_B4SA72	350	0.9718	PASS_CANONICAL
UniRef90_A0A5R9IL88	350	0.9775	PASS_CANONICAL
UniRef90_A0A1D9GQ98	350	0.9239	PASS_CANONICAL
UniRef90_A0A1I4UEM8	350	0.9803	PASS_CANONICAL
UniRef90_A0A6H1U9T0	350	0.9803	PASS_CANONICAL
UniRef90_B3QV11	350	0.9634	PASS_CANONICAL
UniRef90_A0AA37WXX2	350	0.9803	PASS_CANONICAL
UniRef90_A1AS34	350	0.9775	PASS_CANONICAL
UniRef90_A0A0F9EE06	350	0.9662	PASS_CANONICAL
UniRef90_A0A3B0XI27	350	0.9831	PASS_CANONICAL
UniRef90_A0A381QRH2	350	0.9775	PASS_CANONICAL
UniRef90_A0A5J6VKX2	350	0.9521	PASS_CANONICAL
UniRef90_UPI0015F57CFE	350	0.9803	PASS_CANONICAL
UniRef90_UPI001BA6963D	350	0.9831	PASS_CANONICAL
UniRef90_UPI002A91B224	350	0.9408	PASS_CANONICAL
UniRef90_A0A9X3YFD0	147	0.4113	FRAG
UniRef90_UPI003C1891B5	350	0.9803	PASS_CANONICAL
UniRef90_UPI0003891B29	350	0.9831	PASS_CANONICAL
UniRef90_UPI0035271AB3	350	0.9775	PASS_CANONICAL
UniRef90_A0ABQ6DYI3	349	0.9775	PASS_CANONICAL
UniRef90_I5B0A7	348	0.9521	PASS_CANONICAL
UniRef90_A0A1Y1CNR6	349	0.9634	PASS_CANONICAL
UniRef90_UPI00039D4DEC	350	0.9577	PASS_CANONICAL
UniRef90_UPI000DEF5283	350	0.9831	PASS_CANONICAL
UniRef90_UPI0009444847	350	0.9803	PASS_CANONICAL
UniRef90_UPI00131B66BB	350	0.9718	PASS_CANONICAL
UniRef90_UPI003D81588F	350	0.9521	PASS_CANONICAL
UniRef90_UPI0030802050	350	0.9831	PASS_CANONICAL
UniRef90_UPI0035D42E55	350	0.9831	PASS_CANONICAL
UniRef90_UPI003D8EC1DC	350	0.9831	PASS_CANONICAL
UniRef90_UPI0008018DB7	350	0.9746	PASS_CANONICAL
UniRef90_UPI0015B95E72	350	0.9803	PASS_CANONICAL
UniRef90_UPI00339CCB63	350	0.9775	PASS_CANONICAL
UniRef90_UPI000BBEF812	350	0.9296	PASS_CANONICAL
UniRef90_UPI0036EB1ADA	350	0.9268	PASS_CANONICAL
UniRef90_UPI003A4DFA52	350	0.9831	PASS_CANONICAL
UniRef90_UPI003EB970B4	350	0.9803	PASS_CANONICAL
UniRef90_UPI000B35B964	350	0.9831	PASS_CANONICAL
UniRef90_UPI002D7FD289	350	0.9239	PASS_CANONICAL
UniRef90_UPI0004B00E34	350	0.9296	PASS_CANONICAL
UniRef90_UPI0009491C88	350	0.9831	PASS_CANONICAL
UniRef90_UPI003564C535	350	0.9239	PASS_CANONICAL
UniRef90_UPI00168886DD	350	0.9465	PASS_CANONICAL
UniRef90_UPI0005F9D090	350	0.9746	PASS_CANONICAL
UniRef90_UPI00103ADB9F	350	0.9746	PASS_CANONICAL
UniRef90_UPI00143EFEA5	350	0.9746	PASS_CANONICAL
UniRef90_UPI002A12DF78	350	0.9690	PASS_CANONICAL
UniRef90_UPI003CFD9A53	350	0.9549	PASS_CANONICAL
UniRef90_UPI0026E0D0B2	350	0.9296	PASS_CANONICAL
UniRef90_UPI000475B5CB	350	0.9803	PASS_CANONICAL
UniRef90_A0A7X9YHP9	342	0.9239	PASS_CANONICAL
UniRef90_UPI003688DB66	350	0.9437	PASS_CANONICAL
UniRef90_UPI0019D0F242	350	0.9803	PASS_CANONICAL
UniRef90_UPI0010BD994D	350	0.9831	PASS_CANONICAL
UniRef90_UPI0024AF1CB2	350	0.9803	PASS_CANONICAL
UniRef90_UPI0024B60ADE	350	0.9324	PASS_CANONICAL
UniRef90_UPI00202A2050	350	0.9803	PASS_CANONICAL
UniRef90_UPI0023080562	350	0.9831	PASS_CANONICAL
UniRef90_A0A433ULZ0	346	0.9437	PASS_CANONICAL
UniRef90_UPI001F3B03BD	350	0.9296	PASS_CANONICAL
UniRef90_UPI0025732A1F	350	0.9831	PASS_CANONICAL
UniRef90_UPI0008DA1D14	350	0.9746	PASS_CANONICAL
UniRef90_UPI00073D777F	350	0.9831	PASS_CANONICAL
UniRef90_A0A856MAD7	349	0.9662	PASS_CANONICAL
UniRef90_UPI000BC9C6CC	350	0.9296	PASS_CANONICAL
UniRef90_A0A1V9DQ33	350	0.9831	PASS_CANONICAL
UniRef90_UPI0009562AEA	350	0.9831	PASS_CANONICAL
UniRef90_A0A6N6VZY5	346	0.9211	PASS_CANONICAL
UniRef90_UPI000C829FAF	350	0.9803	PASS_CANONICAL
UniRef90_UPI002ADEB958	350	0.9831	PASS_CANONICAL
UniRef90_UPI000F7D9A00	350	0.9887	PASS_CANONICAL
UniRef90_UPI00211E2EA6	350	0.9803	PASS_CANONICAL
UniRef90_A1SUY0	349	0.9775	PASS_CANONICAL
UniRef90_UPI001C08437F	350	0.9324	PASS_CANONICAL
UniRef90_UPI00210141FE	350	0.9549	PASS_CANONICAL
UniRef90_UPI002648535C	350	0.9803	PASS_CANONICAL
UniRef90_UPI003D0F1163	350	0.9831	PASS_CANONICAL
UniRef90_UPI004047ACB5	350	0.9803	PASS_CANONICAL
UniRef90_UPI003F960185	350	0.9239	PASS_CANONICAL
UniRef90_UPI003F965F70	350	0.9324	PASS_CANONICAL
UniRef90_UPI003F841C44	350	0.9746	PASS_CANONICAL
UniRef90_UPI003D0B44E5	350	0.9775	PASS_CANONICAL
UniRef90_UPI000C834561	350	0.9803	PASS_CANONICAL
UniRef90_UPI0027B9A77B	350	0.9634	PASS_CANONICAL
UniRef90_UPI003DA44C3B	350	0.9803	PASS_CANONICAL
UniRef90_UPI0004E14247	350	0.9690	PASS_CANONICAL
UniRef90_UPI0005536AC3	350	0.9803	PASS_CANONICAL
UniRef90_D4XQP9	349	0.9521	PASS_CANONICAL
UniRef90_A0A8J7H3A2	342	0.9352	PASS_CANONICAL
UniRef90_UPI003CF340CC	350	0.9746	PASS_CANONICAL
UniRef90_UPI0021C4303C	350	0.9746	PASS_CANONICAL
UniRef90_UPI0011542740	350	0.9577	PASS_CANONICAL
UniRef90_UPI0023AF09CF	350	0.9746	PASS_CANONICAL
UniRef90_UPI0003800A15	350	0.9803	PASS_CANONICAL
UniRef90_UPI0025746DA2	350	0.9803	PASS_CANONICAL
UniRef90_UPI001EF34151	350	0.9831	PASS_CANONICAL
UniRef90_UPI002FCB66A6	350	0.9803	PASS_CANONICAL
UniRef90_UPI00063C8511	350	0.9775	PASS_CANONICAL
UniRef90_UPI000C2C7E51	350	0.9718	PASS_CANONICAL
UniRef90_UPI00216798EC	350	0.9831	PASS_CANONICAL
UniRef90_UPI00046AC358	350	0.9803	PASS_CANONICAL
UniRef90_UPI0019D1FF35	350	0.9803	PASS_CANONICAL
UniRef90_UPI003EBC8C42	350	0.9775	PASS_CANONICAL
UniRef90_UPI000BB84EAB	350	0.9239	PASS_CANONICAL
UniRef90_UPI0003A1F2A0	350	0.9803	PASS_CANONICAL
UniRef90_UPI00295409AB	350	0.9831	PASS_CANONICAL
UniRef90_UPI002A366182	350	0.9775	PASS_CANONICAL
UniRef90_UPI000E1FD48C	350	0.9775	PASS_CANONICAL
UniRef90_UPI001D022886	350	0.9803	PASS_CANONICAL
UniRef90_UPI000479E070	350	0.9746	PASS_CANONICAL
UniRef90_UPI0035685C55	350	0.9775	PASS_CANONICAL
UniRef90_UPI00087FA772	350	0.9408	PASS_CANONICAL
UniRef90_UPI0006F9040F	350	0.9803	PASS_CANONICAL
UniRef90_UPI0004A6E07B	350	0.9549	PASS_CANONICAL
UniRef90_UPI0021C2D3EA	350	0.9831	PASS_CANONICAL
UniRef90_A0A5N6L7W3	349	0.9099	PASS_CANONICAL
UniRef90_A0A812QEK4	349	0.9690	PASS_CANONICAL
UniRef90_A0A379FSG6	349	0.9803	PASS_CANONICAL
UniRef90_J7TG10	349	0.9803	PASS_CANONICAL
UniRef90_A4SE90	349	0.9718	PASS_CANONICAL
UniRef90_A0A235CK09	349	0.9690	PASS_CANONICAL
UniRef90_A0A5Q0P4T7	349	0.9324	PASS_CANONICAL
UniRef90_A0A328FI48	349	0.9465	PASS_CANONICAL
UniRef90_A0A173S5K1	349	0.9352	PASS_CANONICAL
UniRef90_A0A6I4RBJ6	349	0.9183	PASS_CANONICAL
UniRef90_A0A1S1HKI0	349	0.9803	PASS_CANONICAL
UniRef90_A0A2Y9TU91	349	0.9803	PASS_CANONICAL
UniRef90_A0A3E0TYL9	349	0.9803	PASS_CANONICAL
UniRef90_A6VPM7	349	0.9803	PASS_CANONICAL
UniRef90_A0A6G8S3X1	349	0.9549	PASS_CANONICAL
UniRef90_N8VDJ9	349	0.9465	PASS_CANONICAL
UniRef90_A0A451DB02	349	0.9718	PASS_CANONICAL
UniRef90_A0A1X1CSX7	348	0.9803	PASS_CANONICAL
UniRef90_A0AAF1K9X0	349	0.9775	PASS_CANONICAL
UniRef90_A0A838YPF8	349	0.9831	PASS_CANONICAL
UniRef90_J4V3N0	349	0.9859	PASS_CANONICAL
UniRef90_A0A520MDS8	349	0.9831	PASS_CANONICAL
UniRef90_A0A520MU21	349	0.9831	PASS_CANONICAL
UniRef90_A0A520N2K6	349	0.9831	PASS_CANONICAL
UniRef90_A0A368BS54	349	0.9803	PASS_CANONICAL
UniRef90_H6Q581	349	0.9577	PASS_CANONICAL
UniRef90_A0A7H0F3M1	349	0.9493	PASS_CANONICAL
UniRef90_A0AA43GVM3	349	0.9493	PASS_CANONICAL
UniRef90_A0A935JZE8	349	0.9521	PASS_CANONICAL
UniRef90_A0ABT7MCN5	349	0.9690	PASS_CANONICAL
UniRef90_K8W9S3	349	0.9803	PASS_CANONICAL
UniRef90_R8APW3	349	0.9803	PASS_CANONICAL
UniRef90_A0A1B9QX56	342	0.9549	PASS_CANONICAL
UniRef90_N9ABV7	349	0.9352	PASS_CANONICAL
UniRef90_A0A5B0VM74	349	0.9239	PASS_CANONICAL
UniRef90_A0A1W1HG03	349	0.9549	PASS_CANONICAL
UniRef90_D7E0A4	349	0.9465	PASS_CANONICAL
UniRef90_A0A3P2A4V5	349	0.9803	PASS_CANONICAL
UniRef90_A0YAS9	349	0.9859	PASS_CANONICAL
UniRef90_A0AAE3M4N3	349	0.9775	PASS_CANONICAL
UniRef90_A0A2N3HVP2	349	0.9718	PASS_CANONICAL
UniRef90_A0A4U1B2V8	349	0.9803	PASS_CANONICAL
UniRef90_A0A451D5B5	349	0.9634	PASS_CANONICAL
UniRef90_I3DIF3	349	0.9775	PASS_CANONICAL
UniRef90_N9P0L1	349	0.9465	PASS_CANONICAL
UniRef90_A0ABM9ACN2	349	0.9803	PASS_CANONICAL
UniRef90_A0A418YF22	349	0.9718	PASS_CANONICAL
UniRef90_A0A451D6C7	349	0.9662	PASS_CANONICAL
UniRef90_A0A1H2VGX4	349	0.9380	PASS_CANONICAL
UniRef90_A0A5Q2QH39	349	0.9746	PASS_CANONICAL
UniRef90_A0A0D8ZS15	349	0.9662	PASS_CANONICAL
UniRef90_A0A7X8TS02	349	0.9775	PASS_CANONICAL
UniRef90_A0A7X8TPW0	349	0.9746	PASS_CANONICAL
UniRef90_A0A1H6M0M0	349	0.9549	PASS_CANONICAL
UniRef90_A0A803FU84	349	0.9746	PASS_CANONICAL
UniRef90_A0A517LV93	349	0.9887	PASS_CANONICAL
UniRef90_G2T4J6	347	0.9296	PASS_CANONICAL
UniRef90_A0A7G1Q9C8	349	0.9775	PASS_CANONICAL
UniRef90_A0A1I0DC46	349	0.9775	PASS_CANONICAL
UniRef90_A0A378TCP9	349	0.9634	PASS_CANONICAL
UniRef90_A0ABS1HFX1	349	0.9746	PASS_CANONICAL
UniRef90_A0ABY9TNI7	349	0.9746	PASS_CANONICAL
UniRef90_A0A3S4TP03	349	0.9549	PASS_CANONICAL
UniRef90_W7YHH4	349	0.9803	PASS_CANONICAL
UniRef90_A0A6P1PWI5	348	0.9803	PASS_CANONICAL
UniRef90_A0A0F9THG3	325	0.9155	PASS_CANONICAL
UniRef90_A0A1H3YQ26	349	0.9634	PASS_CANONICAL
UniRef90_A0A154MXC8	346	0.9070	PASS_CANONICAL
UniRef90_A0A2P2E2Q0	349	0.9775	PASS_CANONICAL
UniRef90_A0A4P8YKU7	349	0.9803	PASS_CANONICAL
UniRef90_A0ABW7NYK7	349	0.9662	PASS_CANONICAL
UniRef90_A0A1H7SQR3	349	0.9775	PASS_CANONICAL
UniRef90_A0A1R0KJG1	349	0.8986	PASS_CANONICAL
