seq_id	L_seq	cov_hmm	bin
UniRef90_UPI00223F824D	337	0.9581	PASS_CANONICAL
UniRef90_UPI002B20A4B4	337	0.9671	PASS_CANONICAL
UniRef90_UPI003672522B	337	0.9701	PASS_CANONICAL
UniRef90_UPI002609899A	337	0.9731	PASS_CANONICAL
UniRef90_UPI00040878DB	337	0.9581	PASS_CANONICAL
UniRef90_UPI0006984D6B	337	0.9281	PASS_CANONICAL
UniRef90_UPI0025BF6FBC	337	0.9611	PASS_CANONICAL
UniRef90_UPI002647EE8B	337	0.9581	PASS_CANONICAL
UniRef90_UPI00203BEA1F	337	0.9641	PASS_CANONICAL
UniRef90_UPI003CF58A57	337	0.9551	PASS_CANONICAL
UniRef90_UPI003EB71D43	337	0.9222	PASS_CANONICAL
UniRef90_UPI001442D863	337	0.9431	PASS_CANONICAL
UniRef90_K8EDA4	336	0.9551	PASS_CANONICAL
UniRef90_UPI001F138185	337	0.9311	PASS_CANONICAL
UniRef90_UPI002171F498	337	0.8832	PASS_CANONICAL
UniRef90_UPI002AC8D9FC	337	0.8713	PASS_CANONICAL
UniRef90_UPI003F3C2610	337	0.9431	PASS_CANONICAL
UniRef90_UPI000C15183E	337	0.9760	PASS_CANONICAL
UniRef90_UPI000C7E28E3	337	0.8234	PASS_CANONICAL
UniRef90_UPI002A8063C9	337	0.9641	PASS_CANONICAL
UniRef90_UPI0018E79A86	337	0.9641	PASS_CANONICAL
UniRef90_UPI0008E903C2	337	0.9611	PASS_CANONICAL
UniRef90_UPI0019D11D70	337	0.9641	PASS_CANONICAL
UniRef90_UPI001E4357F6	337	0.8383	PASS_CANONICAL
UniRef90_UPI0025BEEC72	337	0.8802	PASS_CANONICAL
UniRef90_UPI00396CC71B	337	0.9251	PASS_CANONICAL
UniRef90_UPI00298160EC	337	0.9701	PASS_CANONICAL
UniRef90_UPI00273815B1	337	0.9551	PASS_CANONICAL
UniRef90_UPI0018AACC79	337	0.9731	PASS_CANONICAL
UniRef90_UPI0015568C00	337	0.9731	PASS_CANONICAL
UniRef90_UPI0008209F35	337	0.9641	PASS_CANONICAL
UniRef90_UPI003250C115	337	0.9611	PASS_CANONICAL
UniRef90_UPI0003FAA8C1	337	0.9731	PASS_CANONICAL
UniRef90_UPI001F389060	337	0.9611	PASS_CANONICAL
UniRef90_UPI00311B1C3A	337	0.8743	PASS_CANONICAL
UniRef90_UPI001F5A55A4	337	0.9611	PASS_CANONICAL
UniRef90_UPI000B383DCC	337	0.9611	PASS_CANONICAL
UniRef90_UPI0025FE39D8	337	0.9701	PASS_CANONICAL
UniRef90_UPI00101D03F8	337	0.9701	PASS_CANONICAL
UniRef90_UPI001FD5CFBA	337	0.9760	PASS_CANONICAL
UniRef90_UPI0002171DBA	337	0.9611	PASS_CANONICAL
UniRef90_UPI0003B377AE	337	0.9760	PASS_CANONICAL
UniRef90_UPI0031B88953	337	0.9701	PASS_CANONICAL
UniRef90_UPI0016237EBE	337	0.9701	PASS_CANONICAL
UniRef90_UPI000C79FF45	337	0.9671	PASS_CANONICAL
UniRef90_UPI002012E99A	337	0.9760	PASS_CANONICAL
UniRef90_UPI002B20A63D	337	0.9341	PASS_CANONICAL
UniRef90_UPI0024C0D998	337	0.8263	PASS_CANONICAL
UniRef90_UPI000839F731	337	0.9611	PASS_CANONICAL
UniRef90_UPI0036706485	337	0.8862	PASS_CANONICAL
UniRef90_UPI00227B7789	337	0.8623	PASS_CANONICAL
UniRef90_UPI001968409D	337	0.8713	PASS_CANONICAL
UniRef90_UPI0004159F8F	337	0.9641	PASS_CANONICAL
UniRef90_UPI00046D23AF	337	0.8683	PASS_CANONICAL
UniRef90_UPI0035CCA8E4	337	0.8353	PASS_CANONICAL
UniRef90_C9L6G8	336	0.9671	PASS_CANONICAL
UniRef90_A0A6N3E6H4	336	0.9671	PASS_CANONICAL
UniRef90_A0A7C5PA15	336	0.9641	PASS_CANONICAL
UniRef90_C7HS57	336	0.9671	PASS_CANONICAL
UniRef90_A0A7V6A200	336	0.8084	PASS_CANONICAL
UniRef90_A0A7V4G7T1	336	0.8084	PASS_CANONICAL
UniRef90_A0A7C5EP33	336	0.9431	PASS_CANONICAL
UniRef90_A0A7C6EJN2	336	0.9671	PASS_CANONICAL
UniRef90_H6LJ36	336	0.9701	PASS_CANONICAL
UniRef90_A0AB35G0V1	336	0.8174	PASS_CANONICAL
UniRef90_A0A0F7HMT7	336	0.9042	PASS_CANONICAL
UniRef90_A0A4V0Z873	336	0.9671	PASS_CANONICAL
UniRef90_A0A364RFU4	336	0.9281	PASS_CANONICAL
UniRef90_A0ABM6RSQ6	336	0.9611	PASS_CANONICAL
UniRef90_A0A8J7JBT6	336	0.9461	PASS_CANONICAL
UniRef90_A0A385SR93	336	0.8234	PASS_CANONICAL
UniRef90_A0A150X367	336	0.8623	PASS_CANONICAL
UniRef90_A0A0P6X1G3	336	0.9102	PASS_CANONICAL
UniRef90_A0ABY5ZUG5	336	0.8713	PASS_CANONICAL
UniRef90_A0A501W3E6	336	0.9371	PASS_CANONICAL
UniRef90_G9X269	336	0.8713	PASS_CANONICAL
UniRef90_A0A2I0R6W5	336	0.8413	PASS_CANONICAL
UniRef90_A0A6N7WXS0	336	0.9521	PASS_CANONICAL
UniRef90_S0G4T6	336	0.9551	PASS_CANONICAL
UniRef90_A0A4R1R7R0	336	0.9731	PASS_CANONICAL
UniRef90_A0A6N7VVC1	336	0.9641	PASS_CANONICAL
UniRef90_A0ABW4WXU8	336	0.9341	PASS_CANONICAL
UniRef90_A0AAP2D6S7	336	0.9371	PASS_CANONICAL
UniRef90_A0ABP8TS03	336	0.8054	PASS_CANONICAL
UniRef90_A0A0L6TZZ3	336	0.9701	PASS_CANONICAL
UniRef90_A0A2D0NJ25	336	0.9281	PASS_CANONICAL
UniRef90_A0A9E2L013	336	0.9551	PASS_CANONICAL
UniRef90_A0A2T2XAP8	336	0.9760	PASS_CANONICAL
UniRef90_A0A9D2MRP2	336	0.9611	PASS_CANONICAL
UniRef90_A0A3D8LBM4	336	0.9581	PASS_CANONICAL
UniRef90_A0A2T2XJK1	336	0.9102	PASS_CANONICAL
UniRef90_A0AAE4BST2	336	0.9551	PASS_CANONICAL
UniRef90_A0A1G9UKP1	336	0.9581	PASS_CANONICAL
UniRef90_A0A1H0ENV9	336	0.9641	PASS_CANONICAL
UniRef90_A0A098S1S9	336	0.8892	PASS_CANONICAL
UniRef90_A0A1H9FP76	336	0.8263	PASS_CANONICAL
UniRef90_A0A923HSV8	336	0.9790	PASS_CANONICAL
UniRef90_A0ABW9RNR2	336	0.9311	PASS_CANONICAL
UniRef90_A0A6G7PWD6	336	0.8323	PASS_CANONICAL
UniRef90_A0ABT8KGI1	336	0.9341	PASS_CANONICAL
UniRef90_A0A915YK96	336	0.9401	PASS_CANONICAL
UniRef90_A0A420XPF1	336	0.8024	PASS_CANONICAL
UniRef90_A0A399SI74	336	0.9371	PASS_CANONICAL
UniRef90_A0A974ZZJ0	336	0.9042	PASS_CANONICAL
UniRef90_A0A6I6D8R1	336	0.9551	PASS_CANONICAL
UniRef90_A0A2T4ZDB8	336	0.9581	PASS_CANONICAL
UniRef90_A0AAP9EE02	336	0.7814	PASS_CANONICAL
UniRef90_A0A9X1KYG2	336	0.9461	PASS_CANONICAL
UniRef90_A0A424YBV5	336	0.8743	PASS_CANONICAL
UniRef90_A0A1H8CGV5	336	0.9701	PASS_CANONICAL
UniRef90_A0A1H7ZN66	336	0.9611	PASS_CANONICAL
UniRef90_A0A0M4DG23	336	0.8713	PASS_CANONICAL
UniRef90_A0A1H4C2Y0	336	0.9192	PASS_CANONICAL
UniRef90_A0A1H4C323	336	0.9731	PASS_CANONICAL
UniRef90_A0A7W0C822	336	0.8323	PASS_CANONICAL
UniRef90_A0A1T5MF36	336	0.9341	PASS_CANONICAL
UniRef90_A0A401U4W6	336	0.9162	PASS_CANONICAL
UniRef90_A0A926I9C5	336	0.9820	PASS_CANONICAL
UniRef90_A0A0M2SS44	336	0.7695	PASS_CANONICAL
UniRef90_A0A364XUQ1	336	0.9251	PASS_CANONICAL
UniRef90_A0ABR7P877	336	0.9671	PASS_CANONICAL
UniRef90_A0A5D0MIA8	336	0.8263	PASS_CANONICAL
UniRef90_A0A1M6IAL7	336	0.9551	PASS_CANONICAL
UniRef90_A0A1I0VHG3	336	0.9731	PASS_CANONICAL
UniRef90_A0A926DXC5	336	0.9611	PASS_CANONICAL
UniRef90_A0A1M5ARC5	336	0.9701	PASS_CANONICAL
UniRef90_A0A975AWI0	336	0.9581	PASS_CANONICAL
UniRef90_A0A9D2B8P9	336	0.9611	PASS_CANONICAL
UniRef90_A0A926I4Y1	336	0.9551	PASS_CANONICAL
UniRef90_A0AAF0BGW9	336	0.8054	PASS_CANONICAL
UniRef90_A0ABU1IL57	336	0.9581	PASS_CANONICAL
UniRef90_A0A1F2WT94	336	0.9701	PASS_CANONICAL
UniRef90_A0ABR7NVB3	336	0.9611	PASS_CANONICAL
UniRef90_A0A6F8ZGU1	336	0.9760	PASS_CANONICAL
UniRef90_L8JPI6	336	0.9581	PASS_CANONICAL
UniRef90_A0A1F6AQX7	336	0.9072	PASS_CANONICAL
UniRef90_A0A0P8W4E6	336	0.8832	PASS_CANONICAL
UniRef90_A0A926E744	336	0.9012	PASS_CANONICAL
UniRef90_G4D2I5	336	0.9611	PASS_CANONICAL
UniRef90_K0NPL5	332	0.8593	PASS_CANONICAL
UniRef90_A0A348AFT6	336	0.9551	PASS_CANONICAL
UniRef90_A0A5M6DAN7	336	0.9641	PASS_CANONICAL
UniRef90_Q3AEV1	336	0.9701	PASS_CANONICAL
UniRef90_A0ABR7ESF7	336	0.9731	PASS_CANONICAL
UniRef90_A0AAE3AYA3	336	0.9611	PASS_CANONICAL
UniRef90_C7N570	336	0.9731	PASS_CANONICAL
UniRef90_A0A1W2A9P6	336	0.9251	PASS_CANONICAL
UniRef90_A0A1H6XAI2	336	0.9671	PASS_CANONICAL
UniRef90_A0ABS5UA79	336	0.9461	PASS_CANONICAL
UniRef90_A0ABP8LFX0	336	0.9461	PASS_CANONICAL
UniRef90_A0A9D1N6U0	336	0.9671	PASS_CANONICAL
UniRef90_A0A4V2URI1	336	0.9701	PASS_CANONICAL
UniRef90_A0A1F6A811	336	0.9551	PASS_CANONICAL
UniRef90_A0A9D2B4P6	336	0.9461	PASS_CANONICAL
UniRef90_A0A1G9IX08	336	0.8683	PASS_CANONICAL
UniRef90_A0ABT8L852	336	0.9401	PASS_CANONICAL
UniRef90_A0A948TK01	336	0.8293	PASS_CANONICAL
UniRef90_A0A7I8D2U6	336	0.8772	PASS_CANONICAL
UniRef90_A0A4V2Q935	336	0.9401	PASS_CANONICAL
UniRef90_A0A840UEY1	336	0.9611	PASS_CANONICAL
UniRef90_A0A5C8KCF0	336	0.9341	PASS_CANONICAL
UniRef90_A0A6B2H333	336	0.7186	PASS_CANONICAL
UniRef90_A0A1G7JLT9	336	0.9251	PASS_CANONICAL
UniRef90_A0A9X2EI89	336	0.9521	PASS_CANONICAL
UniRef90_A0A8J6TTI7	336	0.9611	PASS_CANONICAL
UniRef90_A0ABM8HUY5	336	0.9521	PASS_CANONICAL
UniRef90_A0A2N6JWC2	336	0.8713	PASS_CANONICAL
UniRef90_E6W1M2	336	0.8413	PASS_CANONICAL
UniRef90_A0A6N7XLE1	336	0.9581	PASS_CANONICAL
UniRef90_A0A9D1LTM5	336	0.8982	PASS_CANONICAL
UniRef90_E6U779	336	0.9641	PASS_CANONICAL
UniRef90_A0A5C6S533	336	0.8952	PASS_CANONICAL
UniRef90_A0A517DTT9	336	0.8443	PASS_CANONICAL
UniRef90_A0A9D1HD06	336	0.9760	PASS_CANONICAL
UniRef90_A0A1R3WRU6	336	0.9371	PASS_CANONICAL
UniRef90_A0A550J5R1	336	0.9581	PASS_CANONICAL
UniRef90_A0A402A9J2	336	0.8563	PASS_CANONICAL
UniRef90_A0A1S6QHU5	336	0.8533	PASS_CANONICAL
UniRef90_A0AAP2GNR4	336	0.9311	PASS_CANONICAL
UniRef90_F2NH26	336	0.8054	PASS_CANONICAL
UniRef90_A0A937FB33	336	0.9281	PASS_CANONICAL
UniRef90_A0A926DSM8	336	0.9521	PASS_CANONICAL
UniRef90_A0A923NLA0	336	0.9581	PASS_CANONICAL
UniRef90_T1C2Y0	336	0.8443	PASS_CANONICAL
UniRef90_A0A0W8FT89	336	0.9611	PASS_CANONICAL
UniRef90_UPI003531E447	336	0.8533	PASS_CANONICAL
UniRef90_UPI001E5E4718	336	0.8772	PASS_CANONICAL
UniRef90_UPI0024BCE74D	336	0.8323	PASS_CANONICAL
UniRef90_UPI0023EAF141	336	0.9431	PASS_CANONICAL
UniRef90_UPI000E3FD01E	336	0.9641	PASS_CANONICAL
UniRef90_UPI001289D552	336	0.9521	PASS_CANONICAL
UniRef90_UPI000750873A	336	0.8713	PASS_CANONICAL
UniRef90_UPI000CCA78C8	336	0.8743	PASS_CANONICAL
UniRef90_UPI0018C81957	336	0.9671	PASS_CANONICAL
UniRef90_UPI002B20F624	336	0.8952	PASS_CANONICAL
UniRef90_UPI0025E35008	336	0.9641	PASS_CANONICAL
UniRef90_UPI0008858803	336	0.9701	PASS_CANONICAL
UniRef90_UPI0003F9572B	336	0.9641	PASS_CANONICAL
UniRef90_UPI0012BD51BD	336	0.9341	PASS_CANONICAL
UniRef90_UPI0031FE440F	336	0.9281	PASS_CANONICAL
UniRef90_UPI00034A515D	336	0.9251	PASS_CANONICAL
UniRef90_UPI0012BCCDFA	336	0.9102	PASS_CANONICAL
UniRef90_UPI00033BEAF5	336	0.9671	PASS_CANONICAL
UniRef90_UPI000F05592D	336	0.8743	PASS_CANONICAL
UniRef90_UPI0004D1F704	336	0.8772	PASS_CANONICAL
UniRef90_UPI000E0CA710	336	0.9311	PASS_CANONICAL
UniRef90_UPI0018AF9554	336	0.9461	PASS_CANONICAL
UniRef90_UPI001F3D5C8A	336	0.9431	PASS_CANONICAL
UniRef90_UPI001F1461E8	336	0.9551	PASS_CANONICAL
UniRef90_UPI001CF88549	336	0.9251	PASS_CANONICAL
UniRef90_UPI00262A408F	336	0.8413	PASS_CANONICAL
UniRef90_UPI003F88986E	336	0.9521	PASS_CANONICAL
UniRef90_UPI003CD0367D	336	0.9581	PASS_CANONICAL
UniRef90_UPI004027B466	336	0.8174	PASS_CANONICAL
UniRef90_UPI00404A5362	336	0.9042	PASS_CANONICAL
UniRef90_UPI004049C7C7	336	0.8174	PASS_CANONICAL
UniRef90_UPI001F0B4F40	336	0.8443	PASS_CANONICAL
UniRef90_UPI001E4E15DD	336	0.9551	PASS_CANONICAL
UniRef90_UPI002F923B8A	336	0.9162	PASS_CANONICAL
UniRef90_UPI0006D5525D	336	0.9641	PASS_CANONICAL
UniRef90_UPI00117A0038	336	0.9162	PASS_CANONICAL
UniRef90_UPI0025F4B086	336	0.9611	PASS_CANONICAL
UniRef90_UPI003319725C	336	0.8353	PASS_CANONICAL
UniRef90_UPI001F4BF645	336	0.8832	PASS_CANONICAL
UniRef90_UPI001FAE78C3	336	0.9521	PASS_CANONICAL
UniRef90_UPI00398A9920	336	0.8144	PASS_CANONICAL
UniRef90_UPI00041C0951	336	0.8772	PASS_CANONICAL
UniRef90_UPI0006B41D11	336	0.8234	PASS_CANONICAL
UniRef90_UPI000B50C56A	336	0.8713	PASS_CANONICAL
UniRef90_UPI0003B757A9	336	0.9641	PASS_CANONICAL
UniRef90_UPI000ECDB4F4	336	0.9251	PASS_CANONICAL
UniRef90_UPI001C11A099	336	0.9641	PASS_CANONICAL
UniRef90_UPI00078D2DB3	336	0.8293	PASS_CANONICAL
UniRef90_UPI003AF19A97	336	0.9581	PASS_CANONICAL
UniRef90_UPI0002E035A3	336	0.8024	PASS_CANONICAL
UniRef90_B0MFR6	335	0.9611	PASS_CANONICAL
UniRef90_A0A7C3SIK0	335	0.8024	PASS_CANONICAL
UniRef90_D4MU48	335	0.9671	PASS_CANONICAL
UniRef90_A0A3E2B4A7	335	0.9521	PASS_CANONICAL
UniRef90_A0A1M6BYK6	335	0.9461	PASS_CANONICAL
UniRef90_A0A371ATV0	335	0.9641	PASS_CANONICAL
UniRef90_A0ABS5VR42	335	0.9162	PASS_CANONICAL
UniRef90_A0A9D1FZK0	335	0.9461	PASS_CANONICAL
UniRef90_A0A1M5X1Y7	335	0.9701	PASS_CANONICAL
UniRef90_A0A388THV3	335	0.9581	PASS_CANONICAL
UniRef90_A0A926HNW5	335	0.9611	PASS_CANONICAL
UniRef90_D9TSP2	334	0.9581	PASS_CANONICAL
UniRef90_A0A919UUV0	335	0.7904	PASS_CANONICAL
UniRef90_A0A0X8FJV9	335	0.8323	PASS_CANONICAL
UniRef90_A0A916JNZ2	335	0.8443	PASS_CANONICAL
UniRef90_A0A517T0U1	335	0.9671	PASS_CANONICAL
UniRef90_A0A5C5YBI6	335	0.9671	PASS_CANONICAL
UniRef90_A0A9D1EN94	335	0.9611	PASS_CANONICAL
UniRef90_A0A7V5PQD9	335	0.9551	PASS_CANONICAL
UniRef90_A0AA41UGX0	335	0.8174	PASS_CANONICAL
UniRef90_A0A9D1LE81	335	0.9611	PASS_CANONICAL
UniRef90_A0A401FJB9	335	0.7904	PASS_CANONICAL
UniRef90_A0A1H3W0C6	335	0.8832	PASS_CANONICAL
UniRef90_A0A939DAY2	335	0.9581	PASS_CANONICAL
UniRef90_A0A841KW40	335	0.9551	PASS_CANONICAL
UniRef90_A0A9D1A5A1	335	0.9641	PASS_CANONICAL
UniRef90_A0ABY4GM55	335	0.9431	PASS_CANONICAL
UniRef90_A0A1F5ZML6	335	0.8533	PASS_CANONICAL
UniRef90_A0A4R2TLQ3	335	0.8353	PASS_CANONICAL
UniRef90_A0A9D1F533	335	0.9611	PASS_CANONICAL
UniRef90_A0ABR7NEI2	335	0.8982	PASS_CANONICAL
UniRef90_A0A1L8CWM7	335	0.9641	PASS_CANONICAL
UniRef90_A0A844BTX0	335	0.8593	PASS_CANONICAL
UniRef90_UPI0025D7E9E8	335	0.9671	PASS_CANONICAL
UniRef90_UPI0025FF7E3E	335	0.8323	PASS_CANONICAL
UniRef90_A0A239M2A5	334	0.9102	PASS_CANONICAL
UniRef90_UPI000783F7AF	335	0.9760	PASS_CANONICAL
UniRef90_UPI00345EA00F	335	0.7814	PASS_CANONICAL
UniRef90_UPI000950D2EE	334	0.9641	PASS_CANONICAL
UniRef90_UPI0013797290	335	0.9461	PASS_CANONICAL
UniRef90_UPI003EF663B1	335	0.9491	PASS_CANONICAL
UniRef90_UPI0032EE68BB	335	0.9012	PASS_CANONICAL
UniRef90_UPI000821F8A5	335	0.9431	PASS_CANONICAL
UniRef90_UPI001E64619A	335	0.8114	PASS_CANONICAL
UniRef90_UPI00355899DA	335	0.9132	PASS_CANONICAL
UniRef90_UPI0032EE0C1F	335	0.8952	PASS_CANONICAL
UniRef90_A8ACG0	332	0.8413	PASS_CANONICAL
UniRef90_UPI00033EF009	335	0.9611	PASS_CANONICAL
UniRef90_UPI0024B88E6C	335	0.8862	PASS_CANONICAL
UniRef90_UPI0023F9D688	335	0.9671	PASS_CANONICAL
UniRef90_UPI003F51B4B9	335	0.9132	PASS_CANONICAL
UniRef90_UPI003325A89E	335	0.8263	PASS_CANONICAL
UniRef90_UPI003991B208	335	0.9671	PASS_CANONICAL
UniRef90_UPI003F9080FA	335	0.8174	PASS_CANONICAL
UniRef90_UPI003F15A722	335	0.9491	PASS_CANONICAL
UniRef90_UPI003AB77C4E	335	0.8204	PASS_CANONICAL
UniRef90_UPI003907F663	335	0.9701	PASS_CANONICAL
UniRef90_UPI00241154F9	335	0.9551	PASS_CANONICAL
UniRef90_UPI00209DA65A	335	0.8114	PASS_CANONICAL
UniRef90_UPI003D0809AD	335	0.9491	PASS_CANONICAL
UniRef90_A0A0U3F1X4	334	0.8563	PASS_CANONICAL
UniRef90_W0FNP0	334	0.9611	PASS_CANONICAL
UniRef90_W0FLL3	334	0.9611	PASS_CANONICAL
UniRef90_Q8RIL5	334	0.8114	PASS_CANONICAL
UniRef90_A0A380LPG0	334	0.9671	PASS_CANONICAL
UniRef90_A0A0R2LAK9	334	0.7994	PASS_CANONICAL
UniRef90_A0A0R1P224	334	0.9701	PASS_CANONICAL
UniRef90_F9EL13	326	0.8234	PASS_CANONICAL
UniRef90_A0A923MI57	334	0.9641	PASS_CANONICAL
UniRef90_A0A3D9L149	334	0.9341	PASS_CANONICAL
UniRef90_A0A380P4P3	334	0.7814	PASS_CANONICAL
UniRef90_A0A3S3Q7L5	334	0.8443	PASS_CANONICAL
UniRef90_A0A3P2RF76	334	0.8413	PASS_CANONICAL
UniRef90_A0A502GHJ6	334	0.8772	PASS_CANONICAL
UniRef90_D4CUH1	334	0.8383	PASS_CANONICAL
UniRef90_A0A0G3W970	334	0.8713	PASS_CANONICAL
UniRef90_A0A7G6E0I9	334	0.9341	PASS_CANONICAL
UniRef90_A0A4P8XYB6	334	0.9551	PASS_CANONICAL
UniRef90_A0A8J6NS68	334	0.8054	PASS_CANONICAL
UniRef90_A0A1M4T8U6	334	0.9581	PASS_CANONICAL
UniRef90_A0A192H4P6	334	0.9281	PASS_CANONICAL
UniRef90_A0A645A1W7	334	0.9581	PASS_CANONICAL
UniRef90_A0A5B8TKJ2	333	0.8293	PASS_CANONICAL
UniRef90_A0A2W1NC19	334	0.8503	PASS_CANONICAL
UniRef90_A0A810PYB7	334	0.8443	PASS_CANONICAL
UniRef90_A0A8J2VAZ9	334	0.8593	PASS_CANONICAL
UniRef90_A0A9D1NQC2	334	0.9551	PASS_CANONICAL
UniRef90_A0A0M2NFK7	334	0.9641	PASS_CANONICAL
UniRef90_A0ABS3Q906	334	0.8413	PASS_CANONICAL
UniRef90_A0ABT4DIQ0	334	0.8353	PASS_CANONICAL
UniRef90_A0ABS2GJS9	334	0.9611	PASS_CANONICAL
UniRef90_A0A7L6N5C6	334	0.9641	PASS_CANONICAL
UniRef90_A0ABP8IC28	334	0.8353	PASS_CANONICAL
UniRef90_A0A9D1QI66	334	0.8413	PASS_CANONICAL
UniRef90_A0AAX2ZD45	334	0.9611	PASS_CANONICAL
UniRef90_A0A1I0A6Q8	334	0.8743	PASS_CANONICAL
UniRef90_A0A9D1LL16	334	0.9222	PASS_CANONICAL
UniRef90_A0A9D1I870	334	0.9760	PASS_CANONICAL
UniRef90_A0A9D1JSJ4	334	0.9790	PASS_CANONICAL
UniRef90_A0A5D3WIT1	334	0.8862	PASS_CANONICAL
UniRef90_A0A7W8D1W6	334	0.9671	PASS_CANONICAL
UniRef90_A0A0R1H341	334	0.8084	PASS_CANONICAL
UniRef90_A0A507ZJM6	334	0.8623	PASS_CANONICAL
UniRef90_A0A7K3WT83	334	0.8263	PASS_CANONICAL
UniRef90_A0A3P3R027	334	0.7904	PASS_CANONICAL
UniRef90_A0A4Y7R6T3	334	0.8892	PASS_CANONICAL
UniRef90_A0A1G5DAI4	334	0.9611	PASS_CANONICAL
UniRef90_A0A3S8ZRP1	334	0.9581	PASS_CANONICAL
UniRef90_A0A2K2H615	334	0.9641	PASS_CANONICAL
UniRef90_A0A645BIV8	334	0.9671	PASS_CANONICAL
UniRef90_UPI00345F811D	334	0.8952	PASS_CANONICAL
UniRef90_UPI001013411A	334	0.8084	PASS_CANONICAL
UniRef90_UPI001958369E	334	0.9551	PASS_CANONICAL
UniRef90_UPI001FE1E30B	334	0.9581	PASS_CANONICAL
UniRef90_UPI00285B6776	334	0.8323	PASS_CANONICAL
UniRef90_UPI0030A97365	334	0.9611	PASS_CANONICAL
UniRef90_UPI002601BB01	334	0.9641	PASS_CANONICAL
UniRef90_A0A9E3H468	291	0.7934	PASS_CANONICAL
UniRef90_UPI0018EAF0C5	334	0.8353	PASS_CANONICAL
UniRef90_UPI000478A60C	334	0.9581	PASS_CANONICAL
UniRef90_UPI00209A8F82	334	0.9042	PASS_CANONICAL
UniRef90_UPI002FDA018A	334	0.9311	PASS_CANONICAL
UniRef90_D6S7H3	333	0.9671	PASS_CANONICAL
UniRef90_UPI00051BCDE2	334	0.9671	PASS_CANONICAL
UniRef90_UPI0005CC8ED4	334	0.9581	PASS_CANONICAL
UniRef90_UPI0006D2C696	334	0.9521	PASS_CANONICAL
UniRef90_UPI0023A87FCA	334	0.9611	PASS_CANONICAL
UniRef90_UPI002157FB40	334	0.9102	PASS_CANONICAL
UniRef90_UPI002A891827	334	0.9671	PASS_CANONICAL
UniRef90_UPI003AE29BA2	334	0.8743	PASS_CANONICAL
UniRef90_UPI000836836F	334	0.9611	PASS_CANONICAL
UniRef90_UPI003BF5AADB	334	0.8623	PASS_CANONICAL
UniRef90_UPI0025D24E51	334	0.9641	PASS_CANONICAL
UniRef90_UPI000F591871	334	0.8473	PASS_CANONICAL
UniRef90_UPI00389B20A1	334	0.8713	PASS_CANONICAL
UniRef90_A0AAU8IGL4	333	0.8084	PASS_CANONICAL
UniRef90_A0A7U4LMZ8	333	0.8114	PASS_CANONICAL
UniRef90_A0A1M6IWF1	333	0.9611	PASS_CANONICAL
UniRef90_G8R332	333	0.9072	PASS_CANONICAL
UniRef90_A0ABV1GA05	333	0.8174	PASS_CANONICAL
UniRef90_A0ABW5S4C2	333	0.8144	PASS_CANONICAL
UniRef90_A0AAE4ANN2	333	0.9641	PASS_CANONICAL
UniRef90_A0A7W7Y592	333	0.8533	PASS_CANONICAL
UniRef90_A0A9D1CNP8	333	0.9671	PASS_CANONICAL
UniRef90_A0A9D1G0P5	333	0.8713	PASS_CANONICAL
UniRef90_A0A6L5YFW0	333	0.9671	PASS_CANONICAL
UniRef90_A0A1F7GJC0	333	0.8054	PASS_CANONICAL
UniRef90_A0A429Z7L1	333	0.9671	PASS_CANONICAL
UniRef90_A0A9D0Z201	333	0.9671	PASS_CANONICAL
UniRef90_A0A2N5ZCH4	333	0.9461	PASS_CANONICAL
UniRef90_A0A6L5Y7U5	333	0.9671	PASS_CANONICAL
UniRef90_A0ABU9VY64	333	0.8713	PASS_CANONICAL
UniRef90_A0A437S656	333	0.9611	PASS_CANONICAL
UniRef90_A0A1H3MTS8	333	0.9401	PASS_CANONICAL
UniRef90_A0A1I6XYY6	333	0.8443	PASS_CANONICAL
UniRef90_A0A4Y1ZBI2	333	0.8084	PASS_CANONICAL
UniRef90_A0A1D8GHV7	333	0.9581	PASS_CANONICAL
UniRef90_A0ABT2RNA8	333	0.9581	PASS_CANONICAL
UniRef90_Q6MHQ5	333	0.8144	PASS_CANONICAL
UniRef90_A0AAE3DDZ9	333	0.8054	PASS_CANONICAL
UniRef90_A0A845QGD4	333	0.9401	PASS_CANONICAL
UniRef90_A0A5C6RQZ3	333	0.8413	PASS_CANONICAL
UniRef90_A0A1I0A453	333	0.8743	PASS_CANONICAL
UniRef90_A0A4T0V628	333	0.9251	PASS_CANONICAL
UniRef90_A0AC61MR55	333	0.9671	PASS_CANONICAL
UniRef90_A0A7G3GD73	333	0.9581	PASS_CANONICAL
UniRef90_V6IWW1	333	0.8802	PASS_CANONICAL
UniRef90_A0A4R1Q1S8	333	0.8832	PASS_CANONICAL
UniRef90_A0ABT6N996	333	0.9641	PASS_CANONICAL
UniRef90_A0A4Q4KRT3	333	0.8413	PASS_CANONICAL
UniRef90_A0A385ADM1	333	0.8234	PASS_CANONICAL
UniRef90_A0A1I3U3T3	333	0.8443	PASS_CANONICAL
UniRef90_A0A1U7M4Z7	333	0.9251	PASS_CANONICAL
UniRef90_A0ABW7N5I9	333	0.9311	PASS_CANONICAL
UniRef90_A0ABW4J753	333	0.8802	PASS_CANONICAL
UniRef90_A0A9W6GMN2	333	0.8743	PASS_CANONICAL
UniRef90_A0A381TJA6	333	0.9371	PASS_CANONICAL
