seq_id	subtype_source	aligned_length	gap_fraction	ambiguity_fraction	gap_or_ambiguity_fraction	core_length_before_alignment	is_target_or_representative	is_flagged_rescue	is_rescued479	recommended_curation_call	reason	notes
UniRef90_A0A7S7NVM1	Ib_len255	521	0.5202	0.0000	0.5202	311	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A7C3PHV0	Ib_len255	521	0.5202	0.0000	0.5202	283	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A7C1JU83	Ib_len255	521	0.5202	0.0000	0.5202	318	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A6S6QS27	Ib_len255	521	0.5202	0.0000	0.5202	265	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A6P1NRX8	Ib_len255	521	0.5202	0.0000	0.5202	309	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A6M8IWH8	Ib_len255	521	0.5202	0.0000	0.5202	267	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A6G6BTV5	Ib_len255	521	0.5202	0.0000	0.5202	297	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A6G6BTD7	Ib_len255	521	0.5202	0.0000	0.5202	293	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A6B8RS29	Ib_len255	521	0.5202	0.0000	0.5202	297	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5P1WYP6	Ib_len255	521	0.5202	0.0000	0.5202	316	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5C5WA55	Ib_len255	521	0.5202	0.0000	0.5202	291	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5B9DBP6	Ib_len255	521	0.5202	0.0000	0.5202	301	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5B7ZVT3	Ib_len255	521	0.5202	0.0000	0.5202	297	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A4R7KR38	Ib_len255	521	0.5202	0.0000	0.5202	262	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A498D287	Ib_len255	521	0.5202	0.0000	0.5202	273	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A424YHK7	Ib_len255	521	0.5202	0.0000	0.5202	284	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A419EMZ9	Ib_len255	521	0.5202	0.0000	0.5202	322	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A3S9P2R8	Ib_len255	521	0.5202	0.0000	0.5202	296	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A385SR93	Ib_len255	521	0.5202	0.0000	0.5202	304	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A368T8L8	Ib_len255	521	0.5202	0.0000	0.5202	293	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A318S3G6	Ib_len255	521	0.5202	0.0000	0.5202	302	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2S6HQI0	Ib_len255	521	0.5202	0.0000	0.5202	281	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2P8D5R6	Ib_len255	521	0.5202	0.0000	0.5202	308	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2N6MNP3	Ib_len255	521	0.5202	0.0000	0.5202	305	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2H0LPW8	Ib_len255	521	0.5202	0.0000	0.5202	314	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A224AK19	Ib_len255	521	0.5202	0.0000	0.5202	295	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1X7LMF0	Ib_len255	521	0.5202	0.0000	0.5202	330	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1T4RUP9	Ib_len255	521	0.5202	0.0000	0.5202	275	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A1T4JQN3	Ib_len255	521	0.5202	0.0000	0.5202	270	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A1M5P1Z7	Ib_len255	521	0.5202	0.0000	0.5202	280	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1M5N890	Ib_len255	521	0.5202	0.0000	0.5202	262	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A1K2DK40	Ib_len255	521	0.5202	0.0000	0.5202	295	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1I7MZC1	Ib_len255	521	0.5202	0.0000	0.5202	294	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A0P8YAI7	Ib_len255	521	0.5202	0.0000	0.5202	265	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A060LVN7	Ib_len255	521	0.5202	0.0000	0.5202	308	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI003F6A0BB1	Ib_len255	521	0.5182	0.0000	0.5182	282	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0039171841	Ib_len255	521	0.5182	0.0000	0.5182	260	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_UPI002D1F9543	Ib_len255	521	0.5182	0.0000	0.5182	285	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI002CE7E9BA	Ib_len255	521	0.5182	0.0000	0.5182	310	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0027E429C4	Ib_len255	521	0.5182	0.0000	0.5182	295	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0026DAA32F	Ib_len255	521	0.5182	0.0000	0.5182	315	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0026666450	Ib_len255	521	0.5182	0.0000	0.5182	303	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI00202FE997	Ib_len255	521	0.5182	0.0000	0.5182	266	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_UPI001E4599BE	Ib_len255	521	0.5182	0.0000	0.5182	313	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0019170961	Ib_len255	521	0.5182	0.0000	0.5182	290	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI00163B814D	Ib_len255	521	0.5182	0.0000	0.5182	294	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI000DF10E5E	Ib_len255	521	0.5182	0.0000	0.5182	311	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI000CBACF9C	Ib_len255	521	0.5182	0.0000	0.5182	314	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI000231DF77	Ib_len255	521	0.5182	0.0000	0.5182	299	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_Q72LN8	Ib_len255	521	0.5182	0.0000	0.5182	295	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_Q6MHQ5	Ib_len255	521	0.5182	0.0000	0.5182	302	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A9B7R6	Ib_len255	521	0.5182	0.0000	0.5182	285	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A5DB91	Ia	521	0.5182	0.0000	0.5182	349	false	false	false	manual_review_before_tree	non-Ib high-gap outlier relative to subtype burden	review before tree; no sequence removed in Round 6
UniRef90_A0ABY8PPK8	Ib_len255	521	0.5182	0.0000	0.5182	285	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABY7VE62	Ib_len255	521	0.5182	0.0000	0.5182	286	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABW9RNR2	Ib_len255	521	0.5182	0.0000	0.5182	308	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABV8BMP4	Ib_len255	521	0.5182	0.0000	0.5182	310	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABS9EQJ1	Ib_len255	521	0.5182	0.0000	0.5182	321	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABS6EQE8	Ib_len255	521	0.5182	0.0000	0.5182	303	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0AAU7QR08	Ib_len255	521	0.5182	0.0000	0.5182	293	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A833M9C6	Ib_len255	521	0.5182	0.0000	0.5182	269	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A6M0R9M5	Ib_len255	521	0.5182	0.0000	0.5182	269	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A6M0H032	Ib_len255	521	0.5182	0.0000	0.5182	264	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A6I1FJ61	Ib_len255	521	0.5182	0.0000	0.5182	295	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A6G6BTP6	Ib_len255	521	0.5182	0.0000	0.5182	296	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A517MJZ2	Ib_len255	521	0.5182	0.0000	0.5182	320	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A507DDE9	Ia	521	0.5182	0.0000	0.5182	332	false	false	false	manual_review_before_tree	non-Ib high-gap outlier relative to subtype burden	review before tree; no sequence removed in Round 6
UniRef90_A0A4Z0R622	Ib_len255	521	0.5182	0.0000	0.5182	298	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A4Y6Q2I8	Ib_len255	521	0.5182	0.0000	0.5182	279	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A3N4PAC1	Ib_len255	521	0.5182	0.0000	0.5182	298	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A3B1BZP4	Ib_len255	521	0.5182	0.0000	0.5182	313	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A348APH0	Ib_len255	521	0.5182	0.0000	0.5182	312	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2Z4FIE8	Ib_len255	521	0.5182	0.0000	0.5182	288	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2M7G0A1	Ib_len255	521	0.5182	0.0000	0.5182	297	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A239F0H4	Ib_len255	521	0.5182	0.0000	0.5182	300	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1Y3PUK4	Ib_len255	521	0.5182	0.0000	0.5182	302	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1T4JPI8	Ib_len255	521	0.5182	0.0000	0.5182	277	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A1S6QHU5	Ib_len255	521	0.5182	0.0000	0.5182	318	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1I5XR05	Ib_len255	521	0.5182	0.0000	0.5182	297	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1F2WT94	Ib_len255	521	0.5182	0.0000	0.5182	314	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A0M9UCR8	Ib_len255	521	0.5182	0.0000	0.5182	272	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A0D2JTG7	Ib_len255	521	0.5182	0.0000	0.5182	307	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A0B7MHN0	Ib_len255	521	0.5182	0.0000	0.5182	306	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A098LCK7	Ib_len255	521	0.5182	0.0000	0.5182	295	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A068NPH7	Ib_len255	521	0.5182	0.0000	0.5182	321	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI00405637A3	Ib_len255	521	0.5163	0.0000	0.5163	287	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI003907F663	Ib_len255	521	0.5163	0.0000	0.5163	310	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI002B20A63D	Ib_len255	521	0.5163	0.0000	0.5163	302	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI001D0F1EA6	Ib_len255	521	0.5163	0.0000	0.5163	299	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI001C72B90F	Ib_len255	521	0.5163	0.0000	0.5163	314	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI001B4DFCA6	Ib_len255	521	0.5163	0.0000	0.5163	296	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0018A86FC4	Ib_len255	521	0.5163	0.0000	0.5163	295	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0016892CDE	Ib_len255	521	0.5163	0.0000	0.5163	283	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0016888EBC	Ib_len255	521	0.5163	0.0000	0.5163	285	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI001686C35B	Ib_len255	521	0.5163	0.0000	0.5163	292	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0015AB0892	Ib_len255	521	0.5163	0.0000	0.5163	309	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI00146F80D1	Ib_len255	521	0.5163	0.0000	0.5163	285	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_U2FLK7	Ib_len255	521	0.5163	0.0000	0.5163	299	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_Q39ZV9	Ib_len255	521	0.5163	0.0000	0.5163	310	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_Q0AYS4	Ib_len255	521	0.5163	0.0000	0.5163	280	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_M7NG15	Ib_len255	521	0.5163	0.0000	0.5163	312	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_K9XP63	Ib_len255	521	0.5163	0.0000	0.5163	300	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A8MH70	Ib_len255	521	0.5163	0.0000	0.5163	262	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0AC61DE94	Ib_len255	521	0.5163	0.0000	0.5163	298	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABZ2J1H6	Ib_len255	521	0.5163	0.0000	0.5163	312	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABW6BUE3	Ib_len255	521	0.5163	0.0000	0.5163	300	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABW3SR70	Ib_len255	521	0.5163	0.0000	0.5163	311	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0AAX4NE47	Ib_len255	521	0.5163	0.0000	0.5163	268	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0AAE3QLF8	Ib_len255	521	0.5163	0.0000	0.5163	294	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A9D1H2D7	Ib_len255	521	0.5163	0.0000	0.5163	315	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A951PDW9	Ib_len255	521	0.5163	0.0000	0.5163	286	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A932HYW0	Ib_len255	521	0.5163	0.0000	0.5163	311	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A8J7Z049	Ib_len255	521	0.5163	0.0000	0.5163	290	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A7D3Y5G3	Ib_len255	521	0.5163	0.0000	0.5163	291	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A6N7WZF2	Ib_len255	521	0.5163	0.0000	0.5163	268	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A6L5XXH6	Ib_len255	521	0.5163	0.0000	0.5163	316	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A6G6BTH6	Ib_len255	521	0.5163	0.0000	0.5163	299	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5C7FCA8	Ib_len255	521	0.5163	0.0000	0.5163	305	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5C5YBI6	Ib_len255	521	0.5163	0.0000	0.5163	299	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A540VC57	Ib_len255	521	0.5163	0.0000	0.5163	327	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A518DT41	Ib_len255	521	0.5163	0.0000	0.5163	308	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A517MVI5	Ib_len255	521	0.5163	0.0000	0.5163	322	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A514LH85	Ib_len255	521	0.5163	0.0000	0.5163	308	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A4Q7EGH3	Ib_len255	521	0.5163	0.0000	0.5163	285	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A402AVQ8	Ib_len255	521	0.5163	0.0000	0.5163	342	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A386HMM4	Ib_len255	521	0.5163	0.0000	0.5163	292	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
