seq_id	subtype_source	source_fasta	length
UniRef90_A0ABV9DAQ8	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI003BA2A9AF	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI00097666A6	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI0013ECE4A0	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI003263BDEE	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI002E323C41	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI00339F0816	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI0018F4DA58	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI0019091F6C	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI001F2B0A7A	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI002F9501DC	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI000E353489	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI00078C4534	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI002E7BD80C	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI0039E57254	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI001B7CF93E	II	results/02_qc/nr80_II.fasta	450
UniRef90_UPI000E30E9D5	II	results/02_qc/nr80_II.fasta	450
UniRef90_A0A1Y2FUX5	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A4P9ZVX6	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A445GPF4	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A6J4I3C2	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A6S6SJ56	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A0S4XLV5	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A0S4RRC1	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A1A8TI93	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A063Y6B4	II	results/02_qc/nr80_II.fasta	449
UniRef90_D6Z546	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A917CLJ9	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A2S0VTR8	II	results/02_qc/nr80_II.fasta	449
UniRef90_M1PD76	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A1Y6BZ58	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0ABS5S7U8	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A2S5KP47	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A2A9EB50	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A2M9BDL0	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0ABZ3H794	II	results/02_qc/nr80_II.fasta	449
UniRef90_Q1JWX2	II	results/02_qc/nr80_II.fasta	449
UniRef90_F8KP56	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A2T5MHY9	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A1I6TBT1	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A5Q2RFS9	II	results/02_qc/nr80_II.fasta	449
UniRef90_M5R9W2	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0ABP6QL59	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0ABY0V795	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A0D8HM76	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0ABU3ICU2	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A1W2EIN8	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A2S9XDG5	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0ABY8A5I3	II	results/02_qc/nr80_II.fasta	449
UniRef90_Q6AQ90	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0ABT8T8F1	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A1W1BJV9	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A3B0VFI4	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A3B0VGG2	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A1W1B975	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A381U6L9	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A381R7R4	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A381PV89	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI000F5E8C03	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI003CFACAFC	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI0032C214AD	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A4V2XLE8	II	results/02_qc/nr80_II.fasta	441
UniRef90_UPI000CF0BBE9	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI000E664EFB	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI002E341364	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI00015870B7	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0ABU2NLM9	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0ABW1JBL0	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI0018F81D0A	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI00339E55F4	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI0033665854	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI00399CECB7	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI001C854A23	II	results/02_qc/nr80_II.fasta	449
UniRef90_UPI000476D5FA	II	results/02_qc/nr80_II.fasta	449
UniRef90_A0A507C6U2	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A6A7C792	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A811SQ36	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A444JEZ7	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0AAT9FIP1	II	results/02_qc/nr80_II.fasta	448
UniRef90_I5B2W0	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A377GBY9	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A3N2DK17	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A4U7BED1	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A545TVK6	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A6L5WIH7	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A1M5WJ89	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A2A4T8G8	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A2K8KNI5	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A930Y9P5	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A9X4MFN4	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A840DHW7	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0AA48HWA3	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A0K1PRY4	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A2L1GP03	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A915XJU7	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A1I2HLK5	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A368DN44	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A222MXB5	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0A3B0T9F4	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI003D5CD9A1	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI0036C13598	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI00115ADC01	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI0010674DF8	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI001237C06E	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI0008395106	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI003723B3C2	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI002D5B9B5F	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI0037204CD8	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI0022E9B775	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI0027379F27	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI003F70B452	II	results/02_qc/nr80_II.fasta	448
UniRef90_UPI001157D56E	II	results/02_qc/nr80_II.fasta	448
UniRef90_A0AB34FRG0	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A9W9RQU4	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0AAU7E691	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0AAE7EAD8	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A0W0R517	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A128EJP9	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0ABW1XJ08	II	results/02_qc/nr80_II.fasta	447
UniRef90_Q7M8S4	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A1H9MBB6	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A0W0VMH8	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A7H9CI65	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0AA41X016	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0ABN8EEF5	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0ABT4VFY4	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A0D8FY20	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A369BT42	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0ABS2HSX7	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A2P8R2C8	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A6J5Z8X9	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI0033C4A1AF	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI0033CDEF79	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI00352C9BD7	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI0026DCFAED	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI003529B38A	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI003434B524	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI003F4FFA30	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A1L6MZH5	II	results/02_qc/nr80_II.fasta	431
UniRef90_UPI002624D7AD	II	results/02_qc/nr80_II.fasta	447
UniRef90_W0BGW3	II	results/02_qc/nr80_II.fasta	444
UniRef90_UPI001C726F01	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI001F23FA1E	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI000BA51948	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI0035684F88	II	results/02_qc/nr80_II.fasta	447
UniRef90_UPI00224FC997	II	results/02_qc/nr80_II.fasta	447
UniRef90_A0A0M0KD63	II	results/02_qc/nr80_II.fasta	446
UniRef90_B9KCM4	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A542XVF2	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0ABT7HLN5	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A935INS0	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0AAW3ZV85	II	results/02_qc/nr80_II.fasta	446
UniRef90_K4KN19	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A1X9NDW6	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A4Q7NGW3	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A518G3I5	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A1M6M7K1	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A1F6GF53	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A517N512	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A4R7PBN9	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A6J7JSE2	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A1W1CG50	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A3B0RMF3	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0A6J7RE43	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0ABS4U1P1	II	results/02_qc/nr80_II.fasta	445
UniRef90_UPI00295A7CDF	II	results/02_qc/nr80_II.fasta	446
UniRef90_UPI0015635A2F	II	results/02_qc/nr80_II.fasta	446
UniRef90_UPI003EED114C	II	results/02_qc/nr80_II.fasta	446
UniRef90_UPI000B9B887E	II	results/02_qc/nr80_II.fasta	446
UniRef90_UPI0039836443	II	results/02_qc/nr80_II.fasta	446
UniRef90_A0ACB7CBL3	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A1T2KUA0	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A1Q5PQX1	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A2N6CZC0	II	results/02_qc/nr80_II.fasta	445
UniRef90_A6DPT1	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A0W0TT80	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0ABS4ZHN4	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A381DK09	II	results/02_qc/nr80_II.fasta	445
UniRef90_K0YWB3	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A222FHH1	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A263D5X8	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A1M4X5N5	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A3M0A798	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A8J6NDT1	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0A1J5QRD8	II	results/02_qc/nr80_II.fasta	445
UniRef90_A0ABN1H043	II	results/02_qc/nr80_II.fasta	444
UniRef90_UPI002169FE00	II	results/02_qc/nr80_II.fasta	445
UniRef90_UPI0034637B02	II	results/02_qc/nr80_II.fasta	445
UniRef90_UPI0024A00C10	II	results/02_qc/nr80_II.fasta	445
UniRef90_UPI0036086F11	II	results/02_qc/nr80_II.fasta	445
UniRef90_G0RSL5	II	results/02_qc/nr80_II.fasta	434
UniRef90_A0A6J4MKM7	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0A0W0XUL8	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0A0K2Y5B0	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0A3E0HFJ8	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0A7X0JXT2	II	results/02_qc/nr80_II.fasta	444
UniRef90_E6X0Z9	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0ABW1QXI0	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0A6J6XLQ1	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0A6J6DVX6	II	results/02_qc/nr80_II.fasta	444
UniRef90_UPI001F13DDDD	II	results/02_qc/nr80_II.fasta	444
UniRef90_UPI002609EC07	II	results/02_qc/nr80_II.fasta	444
UniRef90_UPI001BD9A1ED	II	results/02_qc/nr80_II.fasta	444
UniRef90_UPI002E342B98	II	results/02_qc/nr80_II.fasta	444
UniRef90_UPI0015D6CBA3	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0A3A9VS71	II	results/02_qc/nr80_II.fasta	441
UniRef90_UPI00403AF8E6	II	results/02_qc/nr80_II.fasta	444
UniRef90_UPI00224DF50A	II	results/02_qc/nr80_II.fasta	444
UniRef90_UPI00331C528B	II	results/02_qc/nr80_II.fasta	444
UniRef90_UPI000F8E627A	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0A1H1X7N2	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI00105606D7	II	results/02_qc/nr80_II.fasta	444
UniRef90_A0A6A6YBF0	II	results/02_qc/nr80_II.fasta	443
UniRef90_A0AAN6TUR9	II	results/02_qc/nr80_II.fasta	443
UniRef90_A0A6J3MCY8	II	results/02_qc/nr80_II.fasta	443
UniRef90_E9EF14	II	results/02_qc/nr80_II.fasta	443
UniRef90_A0A9W9FV11	II	results/02_qc/nr80_II.fasta	443
UniRef90_A0A6J4LI60	II	results/02_qc/nr80_II.fasta	443
UniRef90_A0A1Y1SC29	II	results/02_qc/nr80_II.fasta	443
UniRef90_A0A5C6M8G3	II	results/02_qc/nr80_II.fasta	443
UniRef90_A4FDM7	II	results/02_qc/nr80_II.fasta	443
UniRef90_A0A191V440	II	results/02_qc/nr80_II.fasta	443
UniRef90_C0W1U6	II	results/02_qc/nr80_II.fasta	443
UniRef90_K6V5X8	II	results/02_qc/nr80_II.fasta	443
UniRef90_A0A6C0F903	II	results/02_qc/nr80_II.fasta	443
UniRef90_UPI003C7294F1	II	results/02_qc/nr80_II.fasta	443
UniRef90_UPI001E45C808	II	results/02_qc/nr80_II.fasta	443
UniRef90_A0ABS1P9P2	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0ABY8FWI6	II	results/02_qc/nr80_II.fasta	441
UniRef90_A0A1X2GY78	II	results/02_qc/nr80_II.fasta	442
UniRef90_A0A2V1DP87	II	results/02_qc/nr80_II.fasta	442
UniRef90_A0A426ZFB0	II	results/02_qc/nr80_II.fasta	442
UniRef90_A0AB34K1K0	II	results/02_qc/nr80_II.fasta	442
UniRef90_F8ESX7	II	results/02_qc/nr80_II.fasta	442
UniRef90_A0ABV5SDC6	II	results/02_qc/nr80_II.fasta	442
UniRef90_A0ABN2PSN7	II	results/02_qc/nr80_II.fasta	442
UniRef90_A0ABT9N8Z6	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI00340206FA	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI0033E1C3E3	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI000DBE7FE6	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI0039C3276D	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI0037D53C3B	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI001BDF2FF9	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI0029BE85A3	II	results/02_qc/nr80_II.fasta	441
UniRef90_UPI0036B9F54C	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI0024A10FCE	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI000A649627	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI0004847016	II	results/02_qc/nr80_II.fasta	442
UniRef90_UPI0025456DC4	II	results/02_qc/nr80_II.fasta	442
UniRef90_A0A7S2M0T9	II	results/02_qc/nr80_II.fasta	441
UniRef90_A0A4D9DEW1	II	results/02_qc/nr80_II.fasta	441
UniRef90_A0ABS7WS14	II	results/02_qc/nr80_II.fasta	441
UniRef90_A0A926QQJ0	II	results/02_qc/nr80_II.fasta	441
UniRef90_A0A6J6F152	II	results/02_qc/nr80_II.fasta	441
UniRef90_A0A6J6ENH4	II	results/02_qc/nr80_II.fasta	441
UniRef90_UPI003408E29D	II	results/02_qc/nr80_II.fasta	441
UniRef90_A0A4P9Y290	II	results/02_qc/nr80_II.fasta	440
UniRef90_A0A4R6UQU7	II	results/02_qc/nr80_II.fasta	440
UniRef90_A0A6J7G9F2	II	results/02_qc/nr80_II.fasta	440
UniRef90_A0A0B6S875	II	results/02_qc/nr80_II.fasta	437
UniRef90_UPI000A818DDC	II	results/02_qc/nr80_II.fasta	440
UniRef90_UPI0012E9A02C	II	results/02_qc/nr80_II.fasta	440
UniRef90_UPI003F685ABE	II	results/02_qc/nr80_II.fasta	440
UniRef90_A0ACC1NZQ2	II	results/02_qc/nr80_II.fasta	439
UniRef90_A0ACC3CXM1	II	results/02_qc/nr80_II.fasta	439
UniRef90_A0A813EN78	II	results/02_qc/nr80_II.fasta	439
UniRef90_A0A117PZX6	II	results/02_qc/nr80_II.fasta	439
UniRef90_UPI002EEA662D	II	results/02_qc/nr80_II.fasta	439
UniRef90_UPI002E8106EA	II	results/02_qc/nr80_II.fasta	439
UniRef90_A0A1L9V3L6	II	results/02_qc/nr80_II.fasta	438
UniRef90_A0A7S2NEL1	II	results/02_qc/nr80_II.fasta	438
UniRef90_A0A291RFQ1	II	results/02_qc/nr80_II.fasta	438
UniRef90_UPI0037BBCEE4	II	results/02_qc/nr80_II.fasta	438
UniRef90_UPI0036972C25	II	results/02_qc/nr80_II.fasta	438
UniRef90_A0A1B8GM25	II	results/02_qc/nr80_II.fasta	437
UniRef90_A0A9P6ZKF2	II	results/02_qc/nr80_II.fasta	437
UniRef90_A0A505DNW0	II	results/02_qc/nr80_II.fasta	428
UniRef90_A0ABX1FDR7	II	results/02_qc/nr80_II.fasta	437
UniRef90_A0ABW7PKH2	II	results/02_qc/nr80_II.fasta	437
UniRef90_A0A3D8IV15	II	results/02_qc/nr80_II.fasta	437
UniRef90_UPI001FE166E0	II	results/02_qc/nr80_II.fasta	437
UniRef90_A0AB39Y1E5	II	results/02_qc/nr80_II.fasta	430
UniRef90_UPI0033E127BE	II	results/02_qc/nr80_II.fasta	437
UniRef90_A0A7S2SJ66	II	results/02_qc/nr80_II.fasta	436
UniRef90_UPI0028F6EB2B	II	results/02_qc/nr80_II.fasta	436
UniRef90_A0A5N5XB34	II	results/02_qc/nr80_II.fasta	435
UniRef90_A0A3Q9B4E2	II	results/02_qc/nr80_II.fasta	435
UniRef90_A0ABP5A3L7	II	results/02_qc/nr80_II.fasta	435
UniRef90_UPI003866D4E6	II	results/02_qc/nr80_II.fasta	435
UniRef90_UPI00370003AE	II	results/02_qc/nr80_II.fasta	435
UniRef90_A0A5N5D4U0	II	results/02_qc/nr80_II.fasta	434
UniRef90_A0A6M4WY60	II	results/02_qc/nr80_II.fasta	434
UniRef90_A0A2G6K6D2	II	results/02_qc/nr80_II.fasta	434
UniRef90_UPI0019059DD2	II	results/02_qc/nr80_II.fasta	434
UniRef90_UPI0032E89E3A	II	results/02_qc/nr80_II.fasta	434
UniRef90_UPI0033B633D9	II	results/02_qc/nr80_II.fasta	434
UniRef90_UPI0037D83846	II	results/02_qc/nr80_II.fasta	434
UniRef90_UPI001C6CA656	II	results/02_qc/nr80_II.fasta	434
UniRef90_UPI000418C937	II	results/02_qc/nr80_II.fasta	434
UniRef90_UPI00366B8741	II	results/02_qc/nr80_II.fasta	434
UniRef90_A0A2K3QAK8	II	results/02_qc/nr80_II.fasta	433
UniRef90_A0A3D8J3E0	II	results/02_qc/nr80_II.fasta	433
UniRef90_A0ABT2JN53	II	results/02_qc/nr80_II.fasta	433
UniRef90_A0A4Q9JSJ8	II	results/02_qc/nr80_II.fasta	433
UniRef90_Q1L0S1	II	results/02_qc/nr80_II.fasta	424
UniRef90_UPI003331A638	II	results/02_qc/nr80_II.fasta	433
UniRef90_A0A1K2FBR1	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0A835HS02	II	results/02_qc/nr80_II.fasta	432
UniRef90_A0A8T2YCA0	II	results/02_qc/nr80_II.fasta	432
UniRef90_A0A0P4RCR0	II	results/02_qc/nr80_II.fasta	432
UniRef90_A0A5M9R9V5	II	results/02_qc/nr80_II.fasta	432
UniRef90_U1EWX7	II	results/02_qc/nr80_II.fasta	432
UniRef90_A0A7W4ZTB4	II	results/02_qc/nr80_II.fasta	432
UniRef90_A0A7W9YLU9	II	results/02_qc/nr80_II.fasta	432
UniRef90_A0A918YQD3	II	results/02_qc/nr80_II.fasta	432
UniRef90_UPI0030166C61	II	results/02_qc/nr80_II.fasta	432
UniRef90_UPI000A8E7318	II	results/02_qc/nr80_II.fasta	432
UniRef90_A0A835HXE8	II	results/02_qc/nr80_II.fasta	431
UniRef90_A0A2S9H2S5	II	results/02_qc/nr80_II.fasta	431
UniRef90_A0A919ER29	II	results/02_qc/nr80_II.fasta	431
UniRef90_A0A1C6RWY7	II	results/02_qc/nr80_II.fasta	431
UniRef90_UPI0038302266	II	results/02_qc/nr80_II.fasta	431
UniRef90_UPI0007C6F7EA	II	results/02_qc/nr80_II.fasta	431
UniRef90_UPI000DE4B1A3	II	results/02_qc/nr80_II.fasta	431
UniRef90_UPI003D07F22C	II	results/02_qc/nr80_II.fasta	431
UniRef90_UPI000E0D150E	II	results/02_qc/nr80_II.fasta	431
UniRef90_UPI0036784E7D	II	results/02_qc/nr80_II.fasta	431
UniRef90_UPI0037844FAF	II	results/02_qc/nr80_II.fasta	431
UniRef90_UPI0026738B80	II	results/02_qc/nr80_II.fasta	431
UniRef90_A0A1U7LQY3	II	results/02_qc/nr80_II.fasta	430
UniRef90_A0AAV9E8Q6	II	results/02_qc/nr80_II.fasta	430
UniRef90_A0A5C6TQF7	II	results/02_qc/nr80_II.fasta	430
UniRef90_UPI00382E70B3	II	results/02_qc/nr80_II.fasta	430
UniRef90_UPI0035E0D688	II	results/02_qc/nr80_II.fasta	430
UniRef90_A0A1L9BEP9	II	results/02_qc/nr80_II.fasta	429
UniRef90_Q6V1M1	II	results/02_qc/nr80_II.fasta	397
UniRef90_UPI0038279D38	II	results/02_qc/nr80_II.fasta	429
UniRef90_UPI000A91C050	II	results/02_qc/nr80_II.fasta	429
UniRef90_A0ABV1VDA1	II	results/02_qc/nr80_II.fasta	418
UniRef90_UPI001BD961A3	II	results/02_qc/nr80_II.fasta	429
UniRef90_A0A8E2E937	II	results/02_qc/nr80_II.fasta	428
UniRef90_A0A2U3E1Y5	II	results/02_qc/nr80_II.fasta	424
UniRef90_A0A3M8WV61	II	results/02_qc/nr80_II.fasta	427
UniRef90_A0A918X806	II	results/02_qc/nr80_II.fasta	428
UniRef90_UPI0033EB6F73	II	results/02_qc/nr80_II.fasta	428
UniRef90_A0A1C5GNL9	II	results/02_qc/nr80_II.fasta	423
UniRef90_UPI0033ADF8FA	II	results/02_qc/nr80_II.fasta	428
UniRef90_UPI0037B728E2	II	results/02_qc/nr80_II.fasta	428
UniRef90_A0ABW6JCH3	II	results/02_qc/nr80_II.fasta	401
UniRef90_A0A0U5G317	II	results/02_qc/nr80_II.fasta	427
UniRef90_A0ABW2XTU8	II	results/02_qc/nr80_II.fasta	427
UniRef90_UPI0035190B7D	II	results/02_qc/nr80_II.fasta	427
UniRef90_UPI0033BB111F	II	results/02_qc/nr80_II.fasta	427
UniRef90_A0AAD5V9R5	II	results/02_qc/nr80_II.fasta	426
UniRef90_H8N1Z0	II	results/02_qc/nr80_II.fasta	426
UniRef90_A0A2S6GEN6	II	results/02_qc/nr80_II.fasta	426
UniRef90_A0A6N9TXS2	II	results/02_qc/nr80_II.fasta	393
UniRef90_A0A2R3ZQ16	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0ABX7IIA3	II	results/02_qc/nr80_II.fasta	426
UniRef90_UPI0036CBD4E9	II	results/02_qc/nr80_II.fasta	426
UniRef90_UPI00286BB72B	II	results/02_qc/nr80_II.fasta	426
UniRef90_UPI001BEA1775	II	results/02_qc/nr80_II.fasta	424
UniRef90_A0AA38TGK0	II	results/02_qc/nr80_II.fasta	424
UniRef90_A0ABQ2YD94	II	results/02_qc/nr80_II.fasta	424
UniRef90_A0A5M7C661	II	results/02_qc/nr80_II.fasta	424
UniRef90_A0ABW1A8T6	II	results/02_qc/nr80_II.fasta	424
UniRef90_UPI0022594F61	II	results/02_qc/nr80_II.fasta	424
UniRef90_UPI00137BDD33	II	results/02_qc/nr80_II.fasta	424
UniRef90_UPI003A101AFC	II	results/02_qc/nr80_II.fasta	424
UniRef90_A0ABR6MHG8	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI00146C11C2	II	results/02_qc/nr80_II.fasta	424
UniRef90_UPI002E2D90A7	II	results/02_qc/nr80_II.fasta	424
UniRef90_A0A833RGC3	II	results/02_qc/nr80_II.fasta	423
UniRef90_A0A5P2XLC3	II	results/02_qc/nr80_II.fasta	423
UniRef90_A0A1C5HKA8	II	results/02_qc/nr80_II.fasta	423
UniRef90_A0ABV4CIJ8	II	results/02_qc/nr80_II.fasta	423
UniRef90_UPI00210B1395	II	results/02_qc/nr80_II.fasta	423
