seq_id	seq_len	module	from	to	module_len
UniRef90_A0A953HV20	339	N_ext	1	46	46
UniRef90_C8W331	339	N_ext	1	43	43
UniRef90_A0ABR7IQM3	339	N_ext	1	43	43
UniRef90_A0A9D1H2D7	339	N_ext	1	44	44
UniRef90_A0A926D0I5	339	N_ext	1	44	44
UniRef90_A0A3N1Y1P7	339	N_ext	1	47	47
UniRef90_A0A932ERI8	339	N_ext	1	48	48
UniRef90_A0AB94IXH9	339	N_ext	1	43	43
UniRef90_A0AAF0CW72	339	N_ext	1	45	45
UniRef90_A0A1G9RQR2	339	N_ext	1	42	42
UniRef90_A0A1M6EXF0	339	N_ext	1	49	49
UniRef90_A0A5D0MGX6	339	N_ext	1	41	41
UniRef90_A0A3G9GFL0	339	N_ext	1	54	54
UniRef90_A0A1F4Q3T1	339	N_ext	1	42	42
UniRef90_A0A1F4SP81	339	N_ext	1	44	44
UniRef90_A0A419F9I2	339	N_ext	1	47	47
UniRef90_L7VNE2	339	N_ext	1	43	43
UniRef90_A0A9D1KYM8	339	N_ext	1	49	49
UniRef90_A0A1F5YTD4	339	N_ext	1	46	46
UniRef90_A0A1F4T5S1	339	N_ext	1	40	40
UniRef90_A0A1I7G8H9	339	N_ext	1	44	44
UniRef90_A0A1F5YTS3	339	N_ext	1	47	47
UniRef90_A0A7L7KQI6	339	N_ext	1	46	46
UniRef90_A0A069RI84	339	N_ext	1	49	49
UniRef90_A0ABT1SM18	339	N_ext	1	48	48
UniRef90_A0A7I9VTD6	339	N_ext	1	52	52
UniRef90_A0AAX3BD34	339	N_ext	1	43	43
UniRef90_A0A7U9TIT9	339	N_ext	1	53	53
UniRef90_A0A5A8F407	339	N_ext	1	43	43
UniRef90_A0A5A8F603	339	N_ext	1	46	46
UniRef90_A0A2H0XVF1	339	N_ext	1	48	48
UniRef90_A9BHP9	339	N_ext	1	47	47
UniRef90_A0A923LU45	339	N_ext	1	45	45
UniRef90_V2QDS6	339	N_ext	1	44	44
UniRef90_U7V481	339	N_ext	1	44	44
UniRef90_U7UEY6	339	N_ext	1	65	65
UniRef90_R7ZW01	339	N_ext	1	31	31
UniRef90_A0A932HYW0	339	N_ext	1	48	48
UniRef90_A0A1F4U7K3	339	N_ext	1	55	55
UniRef90_A0A3S9H7M2	339	N_ext	1	41	41
UniRef90_A0A520XCJ3	339	N_ext	1	51	51
UniRef90_A0A1F4TPL7	339	N_ext	1	40	40
UniRef90_D3LTF9	339	N_ext	1	42	42
UniRef90_A0A4R1PZE2	339	N_ext	1	41	41
UniRef90_A0A0S2W8J7	339	N_ext	1	44	44
UniRef90_A0A1W2BVU6	339	N_ext	1	45	45
UniRef90_A0A8J6ULF2	339	N_ext	1	34	34
UniRef90_A0A0R1XSZ5	339	N_ext	1	78	78
UniRef90_A0AAW6U974	339	N_ext	1	54	54
UniRef90_A0A9D1NT54	339	N_ext	1	43	43
UniRef90_A0A146G6X2	339	N_ext	1	39	39
UniRef90_A0A430AJK1	339	N_ext	1	41	41
UniRef90_A0A9D1NBN9	339	N_ext	1	43	43
UniRef90_C1D809	339	N_ext	1	48	48
UniRef90_A0AAU8GT98	337	N_ext	1	49	49
UniRef90_A0AAE3TD77	339	N_ext	1	44	44
UniRef90_A0A3E0UGD1	339	N_ext	1	43	43
UniRef90_A0A8A7KJB7	339	N_ext	1	59	59
UniRef90_A0A8A7KAP9	339	N_ext	1	55	55
UniRef90_A0A517TEZ8	339	N_ext	1	34	34
UniRef90_A0A6N4TL33	339	N_ext	1	44	44
UniRef90_A0A8E6B9W6	339	N_ext	1	54	54
UniRef90_A0A8J6M4U3	339	N_ext	1	44	44
UniRef90_A0A7V8SXY8	339	N_ext	1	59	59
UniRef90_A0A1J5SE88	339	N_ext	1	50	50
UniRef90_A0A0F9X4D9	339	N_ext	1	43	43
UniRef90_A0A485M2I9	339	N_ext	1	45	45
UniRef90_A0A0H5Q1V7	339	N_ext	1	43	43
UniRef90_A0A3B1BN73	339	N_ext	1	46	46
UniRef90_A0A382EE16	339	N_ext	1	42	42
UniRef90_A0A644WEY5	339	N_ext	1	43	43
UniRef90_UPI0009BB71D8	339	N_ext	1	45	45
UniRef90_UPI000F54000B	339	N_ext	1	44	44
UniRef90_UPI00385420EA	339	N_ext	1	52	52
UniRef90_UPI00092DF1D4	339	N_ext	1	57	57
UniRef90_UPI0032C21EA3	339	N_ext	1	47	47
UniRef90_UPI0030813E75	339	N_ext	1	47	47
UniRef90_UPI00048D38DC	339	N_ext	1	44	44
UniRef90_UPI002ED06284	339	N_ext	1	49	49
UniRef90_UPI0026DACF01	339	N_ext	1	49	49
UniRef90_UPI001F30014F	339	N_ext	1	43	43
UniRef90_UPI001F610BA6	339	N_ext	1	56	56
UniRef90_UPI001F61B84E	339	N_ext	1	45	45
UniRef90_UPI0028DF7FC1	339	N_ext	1	49	49
UniRef90_C0XIH0	338	N_ext	1	42	42
UniRef90_UPI001F0089DF	339	N_ext	1	46	46
UniRef90_UPI0010D9D8C7	339	N_ext	1	49	49
UniRef90_UPI003F3DA418	339	N_ext	1	43	43
UniRef90_UPI00078EC214	339	N_ext	1	35	35
UniRef90_UPI000485830F	339	N_ext	1	44	44
UniRef90_UPI000F5DFC2F	339	N_ext	1	45	45
UniRef90_UPI002603202D	339	N_ext	1	49	49
UniRef90_A0A1H8XZF6	338	N_ext	1	42	42
UniRef90_UPI0004E272DE	339	N_ext	1	43	43
UniRef90_UPI0025EC1B7A	339	N_ext	1	49	49
UniRef90_UPI00035F0B35	339	N_ext	1	30	30
UniRef90_UPI001F019605	339	N_ext	1	39	39
UniRef90_UPI0015AB0892	339	N_ext	1	50	50
UniRef90_A0A7J4IWI0	338	N_ext	1	49	49
UniRef90_A0AA35XET5	338	N_ext	1	49	49
UniRef90_A0A6A7G9I9	338	N_ext	1	44	44
UniRef90_A0A7V4TGL4	338	N_ext	1	51	51
UniRef90_A0A7C2IC86	338	N_ext	1	47	47
UniRef90_A0A1B9BXS2	338	N_ext	1	45	45
UniRef90_A0A6B1G5Z3	338	N_ext	1	47	47
UniRef90_A0A916BFM5	338	N_ext	1	44	44
UniRef90_I0I4M7	338	N_ext	1	46	46
UniRef90_A0A6B1DQB1	338	N_ext	1	48	48
UniRef90_A0A7V3RHC4	338	N_ext	1	46	46
UniRef90_A0A7V3RGT3	338	N_ext	1	47	47
UniRef90_A0A6J4T6T2	338	N_ext	1	44	44
UniRef90_A0AAU8G823	338	N_ext	1	53	53
UniRef90_A0A2V2EW47	338	N_ext	1	45	45
UniRef90_Q1Q3V0	338	N_ext	1	70	70
UniRef90_A0A173U152	338	N_ext	1	59	59
UniRef90_A0A6N7S8Y7	338	N_ext	1	52	52
UniRef90_A0AAQ1MD01	338	N_ext	1	44	44
UniRef90_A0A7G9GQ80	338	N_ext	1	42	42
UniRef90_A0AAW5K7K2	338	N_ext	1	51	51
UniRef90_A0A2M8PD32	338	N_ext	1	49	49
UniRef90_A0A4R3JUR3	338	N_ext	1	44	44
UniRef90_A0AAW4WEI4	338	N_ext	1	43	43
UniRef90_A0ABV5ABK4	338	N_ext	1	40	40
UniRef90_A0A6G7YQZ1	338	N_ext	1	43	43
UniRef90_A0A9Y2ETI2	338	N_ext	1	36	36
UniRef90_A0A9Y2EVB0	338	N_ext	1	44	44
UniRef90_A0A097AR13	338	N_ext	1	52	52
UniRef90_A0A9X4H0P9	338	N_ext	1	49	49
UniRef90_A0ABZ2J177	338	N_ext	1	51	51
UniRef90_A0A1M6IGF9	338	N_ext	1	44	44
UniRef90_A0A1I4DQ66	338	N_ext	1	50	50
UniRef90_A0A809RGA6	338	N_ext	1	40	40
UniRef90_D1PJJ9	338	N_ext	1	48	48
UniRef90_A0A7Z7PSR8	338	N_ext	1	43	43
UniRef90_A0ABU3NUP2	338	N_ext	1	43	43
UniRef90_A0ABT5IYQ5	338	N_ext	1	48	48
UniRef90_A0A518IFP6	338	N_ext	1	39	39
UniRef90_A0A140LBE2	338	N_ext	1	44	44
UniRef90_A0A2J0KW20	338	N_ext	1	42	42
UniRef90_D2MM26	338	N_ext	1	43	43
UniRef90_A0A0K6H1N8	338	N_ext	1	51	51
UniRef90_A0A9D1LBL6	338	N_ext	1	48	48
UniRef90_A0A2N9L4N3	338	N_ext	1	82	82
UniRef90_A0A4Y8ZPX3	338	N_ext	1	51	51
UniRef90_A0A923I7W5	338	N_ext	1	50	50
UniRef90_A0A934N8E6	338	N_ext	1	43	43
UniRef90_E3HDH8	338	N_ext	1	44	44
UniRef90_L0K7W5	338	N_ext	1	47	47
UniRef90_U2Q0L6	338	N_ext	1	44	44
UniRef90_A0A1T2L3S9	338	N_ext	1	44	44
UniRef90_A0AAU9DW15	338	N_ext	1	44	44
UniRef90_A0A517U145	338	N_ext	1	56	56
UniRef90_A0A5C5XAC8	338	N_ext	1	51	51
UniRef90_A0A410DY13	338	N_ext	1	43	43
UniRef90_A0A1B9F8G1	338	N_ext	1	54	54
UniRef90_A0LJ62	338	N_ext	1	52	52
UniRef90_A0A9D0ZWD5	338	N_ext	1	68	68
UniRef90_A0A845BLP7	338	N_ext	1	51	51
UniRef90_A0A2G9YI40	338	N_ext	1	44	44
UniRef90_A0ABW9GYH4	338	N_ext	1	44	44
UniRef90_A0A1F6C3C0	338	N_ext	1	45	45
UniRef90_I9NWB9	338	N_ext	1	41	41
UniRef90_A0A0S2TDE8	338	N_ext	1	44	44
UniRef90_A0A2M7FYZ0	338	N_ext	1	44	44
UniRef90_A0A1M6IPU0	338	N_ext	1	80	80
UniRef90_A0A1M6GS43	338	N_ext	1	54	54
UniRef90_A0A1F4U237	338	N_ext	1	44	44
UniRef90_A0A9D1ML50	338	N_ext	1	45	45
UniRef90_A0A1M5ZC60	338	N_ext	1	60	60
UniRef90_A0A2U2J4D9	338	N_ext	1	48	48
UniRef90_A0A6P1NRX8	338	N_ext	1	49	49
UniRef90_A0A1D3TZ34	338	N_ext	1	43	43
UniRef90_A0A2T4U0P6	338	N_ext	1	45	45
UniRef90_A0A8J7W1H4	338	N_ext	1	44	44
UniRef90_A0ABS2G7L0	338	N_ext	1	45	45
UniRef90_J7IXN9	338	N_ext	1	55	55
UniRef90_A0A0B5FET4	338	N_ext	1	44	44
UniRef90_A0A516SIX5	338	N_ext	1	35	35
UniRef90_A0ABP3V2N2	338	N_ext	1	43	43
UniRef90_A0A4Q0I712	337	N_ext	1	44	44
UniRef90_A0A5C6TQ69	338	N_ext	1	49	49
UniRef90_D9TPX1	338	N_ext	1	43	43
UniRef90_A0A410P407	338	N_ext	1	45	45
UniRef90_A0A517S7J5	338	N_ext	1	45	45
UniRef90_A0A3N1Y0C5	338	N_ext	1	44	44
UniRef90_A0ABM7XDL4	338	N_ext	1	56	56
UniRef90_A0A2K9NZK4	338	N_ext	1	58	58
UniRef90_A0A1G9XP76	338	N_ext	1	42	42
UniRef90_A0AAU9E970	338	N_ext	1	50	50
UniRef90_A0A7G9B418	338	N_ext	1	43	43
UniRef90_A0A2H0LZP7	338	N_ext	1	43	43
UniRef90_A0A401LEU3	338	N_ext	1	47	47
UniRef90_A0A3R6AZT0	338	N_ext	1	42	42
UniRef90_A0A410K1X3	338	N_ext	1	43	43
UniRef90_A0ABV7TTL9	338	N_ext	1	48	48
UniRef90_A0ABS9VMA7	338	N_ext	1	52	52
UniRef90_A0A318KJC6	338	N_ext	1	49	49
UniRef90_A0A9D0ZR42	338	N_ext	1	44	44
UniRef90_A0A934K9P8	338	N_ext	1	42	42
UniRef90_F4A090	338	N_ext	1	48	48
UniRef90_A0A9D1HL33	338	N_ext	1	45	45
UniRef90_A0A855X4U2	338	N_ext	1	48	48
UniRef90_A0A9D1N8M6	338	N_ext	1	49	49
UniRef90_A0A518AKB7	338	N_ext	1	34	34
UniRef90_A0A545TWF2	338	N_ext	1	44	44
UniRef90_A0A9D1JKB4	338	N_ext	1	43	43
UniRef90_A0A953JA25	338	N_ext	1	50	50
UniRef90_A0A9X8UK68	338	N_ext	1	44	44
UniRef90_A0A4R1K7C6	338	N_ext	1	46	46
UniRef90_A0A940DI45	338	N_ext	1	47	47
UniRef90_A0ABT1SME2	338	N_ext	1	43	43
UniRef90_A0ABU1B484	338	N_ext	1	41	41
UniRef90_A0A1U7NMF5	338	N_ext	1	43	43
UniRef90_A0ABU9D448	338	N_ext	1	46	46
UniRef90_A0A4U1BG97	338	N_ext	1	44	44
UniRef90_A0AAP2UI77	338	N_ext	1	44	44
UniRef90_A0A1G6WGJ0	338	N_ext	1	46	46
UniRef90_A0A285HFU1	338	N_ext	1	47	47
UniRef90_A0A4U8Q7N8	338	N_ext	1	45	45
UniRef90_A0A1T4RTQ2	338	N_ext	1	47	47
UniRef90_A0A7G9G3Y5	338	N_ext	1	43	43
UniRef90_A0A9D9DVA7	338	N_ext	1	43	43
UniRef90_A0A5B7ZVT3	337	N_ext	1	60	60
UniRef90_A0A346AY89	338	N_ext	1	44	44
UniRef90_A0A9D1KWL8	338	N_ext	1	44	44
UniRef90_W6RUC8	338	N_ext	1	44	44
UniRef90_A0AAW7ZFQ4	338	N_ext	1	44	44
UniRef90_A0A3D8P137	338	N_ext	1	38	38
UniRef90_A0A090ANA8	338	N_ext	1	41	41
UniRef90_A0A5C5X5J7	338	N_ext	1	49	49
UniRef90_A4J3N0	338	N_ext	1	35	35
UniRef90_A0A2A4YKP2	338	N_ext	1	40	40
UniRef90_A0A1F7S1T6	338	N_ext	1	46	46
UniRef90_A0A517QYP6	338	N_ext	1	36	36
UniRef90_A0A1G1L1G8	338	N_ext	1	43	43
UniRef90_A0A9D1GRV1	338	N_ext	1	79	79
UniRef90_A0A1H8XUD7	338	N_ext	1	40	40
UniRef90_A0A917NFA7	338	N_ext	1	42	42
UniRef90_A0A369CBC1	338	N_ext	1	44	44
UniRef90_A0A1L6TCS4	338	N_ext	1	42	42
UniRef90_A0A8J8SH02	338	N_ext	1	56	56
UniRef90_H1D027	338	N_ext	1	54	54
UniRef90_A0ABZ2YDU5	338	N_ext	1	49	49
UniRef90_A0AA37DGJ1	338	N_ext	1	44	44
UniRef90_A0A939BQL9	338	N_ext	1	55	55
UniRef90_A0AAE3TBZ7	338	N_ext	1	44	44
UniRef90_A0A1M5U4J7	338	N_ext	1	44	44
UniRef90_A0A1G9Z445	338	N_ext	1	47	47
UniRef90_A0A1F7F492	338	N_ext	1	51	51
UniRef90_B9LZ40	338	N_ext	1	44	44
UniRef90_A0A938X8Q6	338	N_ext	1	48	48
UniRef90_A0A2H0LPW8	338	N_ext	1	44	44
UniRef90_A0A517ZR69	338	N_ext	1	42	42
UniRef90_A0ACC8XB27	338	N_ext	1	44	44
UniRef90_A0A9D1JEH7	338	N_ext	1	50	50
UniRef90_A0A4Y7R9J6	338	N_ext	1	44	44
UniRef90_A0A7S8E5R2	338	N_ext	1	44	44
UniRef90_A0A5M6DB56	338	N_ext	1	44	44
UniRef90_A0ABS6EQE8	338	N_ext	1	55	55
UniRef90_A0A6H1UBX7	338	N_ext	1	48	48
UniRef90_A0A1F5VDN2	338	N_ext	1	49	49
UniRef90_B4D8Z6	338	N_ext	1	43	43
UniRef90_B4D6Q8	338	N_ext	1	44	44
UniRef90_A0A8E6B4K5	338	N_ext	1	66	66
UniRef90_A0A0F9EFM3	338	N_ext	1	47	47
UniRef90_A0A7C1MCK5	337	N_ext	1	47	47
UniRef90_X1TIM3	338	N_ext	1	41	41
UniRef90_A0A0W8FWZ8	338	N_ext	1	40	40
UniRef90_A0A3B1DJN8	338	N_ext	1	38	38
UniRef90_A0A3B1BA93	338	N_ext	1	42	42
UniRef90_A0A3B1BZP4	338	N_ext	1	45	45
UniRef90_A0A3B0ZGI6	338	N_ext	1	43	43
UniRef90_UPI003B42F496	338	N_ext	1	56	56
UniRef90_UPI0000ED7979	338	N_ext	1	48	48
UniRef90_UPI003089358B	338	N_ext	1	40	40
UniRef90_UPI000908FD84	338	N_ext	1	45	45
UniRef90_UPI0033C83176	338	N_ext	1	40	40
UniRef90_UPI00347ED23F	338	N_ext	1	54	54
UniRef90_UPI0008F8B076	338	N_ext	1	44	44
UniRef90_UPI001F4FED81	338	N_ext	1	44	44
UniRef90_UPI00189694A3	338	N_ext	1	56	56
UniRef90_UPI00163D0812	338	N_ext	1	42	42
UniRef90_UPI001D763A94	338	N_ext	1	44	44
UniRef90_UPI0039EBC752	338	N_ext	1	45	45
UniRef90_UPI00082DFA67	338	N_ext	1	52	52
UniRef90_UPI00085CA781	338	N_ext	1	51	51
UniRef90_UPI001CA68744	338	N_ext	1	46	46
UniRef90_UPI0024BFD9AB	338	N_ext	1	42	42
UniRef90_UPI0037734B5E	338	N_ext	1	53	53
UniRef90_UPI002A62AD97	338	N_ext	1	45	45
UniRef90_A0A9D0ZCC6	337	N_ext	1	43	43
UniRef90_UPI0023EFE6C6	338	N_ext	1	46	46
UniRef90_UPI00355A49F5	338	N_ext	1	46	46
UniRef90_UPI000E487C87	338	N_ext	1	44	44
UniRef90_UPI000482B7D3	338	N_ext	1	52	52
UniRef90_UPI0027DD588F	338	N_ext	1	44	44
UniRef90_UPI00331B5BC5	338	N_ext	1	50	50
UniRef90_UPI002624FCAD	338	N_ext	1	54	54
UniRef90_UPI003558B142	338	N_ext	1	52	52
UniRef90_A0A174GR61	337	N_ext	1	45	45
UniRef90_UPI000B3559C1	338	N_ext	1	52	52
UniRef90_Q0AX98	334	N_ext	1	80	80
UniRef90_UPI000247461F	338	N_ext	1	81	81
UniRef90_UPI0007F14D25	338	N_ext	1	44	44
UniRef90_UPI002A902C86	338	N_ext	1	58	58
UniRef90_UPI0030862F75	338	N_ext	1	50	50
UniRef90_UPI003F6E47C3	338	N_ext	1	51	51
UniRef90_UPI003F91B3E2	338	N_ext	1	42	42
UniRef90_UPI00403B33D1	338	N_ext	1	46	46
UniRef90_UPI0002171E89	338	N_ext	1	66	66
UniRef90_UPI0039283C24	338	N_ext	1	43	43
UniRef90_UPI003365ADFA	338	N_ext	1	40	40
UniRef90_UPI001AAF8589	338	N_ext	1	55	55
UniRef90_UPI0003F4F0DE	338	N_ext	1	54	54
UniRef90_UPI0008F82D69	338	N_ext	1	43	43
UniRef90_UPI00078B4983	338	N_ext	1	43	43
UniRef90_A0A4Z0RBZ9	337	N_ext	1	44	44
UniRef90_UPI001AD20B43	338	N_ext	1	43	43
UniRef90_UPI0031FF164F	338	N_ext	1	42	42
UniRef90_A0ABW4BQ39	336	N_ext	1	48	48
UniRef90_UPI000AEC775A	338	N_ext	1	41	41
UniRef90_A0A0R2BL61	332	N_ext	1	45	45
UniRef90_UPI003B59EF99	338	N_ext	1	34	34
UniRef90_UPI0002DD720C	338	N_ext	1	48	48
UniRef90_UPI0015545231	338	N_ext	1	37	37
UniRef90_UPI002712CFCA	338	N_ext	1	47	47
UniRef90_UPI0031FE8714	338	N_ext	1	43	43
UniRef90_UPI00040996C8	338	N_ext	1	54	54
UniRef90_A0A7J4JH81	337	N_ext	1	42	42
UniRef90_A0A7J4KVK0	337	N_ext	1	41	41
UniRef90_A0A8T4L2X1	337	N_ext	1	44	44
UniRef90_A0A7V2ZKE3	337	N_ext	1	48	48
UniRef90_A0A832I1B6	337	N_ext	1	52	52
UniRef90_C4ILX9	337	N_ext	1	49	49
UniRef90_A0A7X3BUE6	337	N_ext	1	45	45
UniRef90_A0A7X2XDJ8	337	N_ext	1	43	43
UniRef90_B2TQ73	337	N_ext	1	44	44
UniRef90_H5SMX0	337	N_ext	1	43	43
UniRef90_Q01NJ1	337	N_ext	1	55	55
UniRef90_A0AAU8AAM4	337	N_ext	1	43	43
UniRef90_A0A4V3RKX1	337	N_ext	1	43	43
UniRef90_A0AAU7CIN7	337	N_ext	1	56	56
UniRef90_A0A3T0D4D1	337	N_ext	1	45	45
UniRef90_A0A6J4THB6	337	N_ext	1	52	52
UniRef90_H5SDG0	337	N_ext	1	45	45
UniRef90_A0A127EG62	337	N_ext	1	46	46
UniRef90_A0A1Z2XNG9	337	N_ext	1	46	46
UniRef90_A7VSE8	337	N_ext	1	62	62
UniRef90_A0A0S2SK25	337	N_ext	1	43	43
UniRef90_A0A1H2R042	337	N_ext	1	38	38
UniRef90_A0A2A7MKR3	337	N_ext	1	43	43
UniRef90_A0A662Z566	337	N_ext	1	43	43
UniRef90_A0A9N7JNS7	337	N_ext	1	49	49
UniRef90_L7NK98	337	N_ext	1	41	41
UniRef90_A0A0D8IYE4	337	N_ext	1	48	48
UniRef90_A0A859DSA5	337	N_ext	1	48	48
UniRef90_A0A538T2E5	337	N_ext	1	48	48
UniRef90_A0A2K9EEQ2	337	N_ext	1	33	33
UniRef90_A0A9Q4TIN1	337	N_ext	1	45	45
UniRef90_B0PEJ6	337	N_ext	1	47	47
UniRef90_A0AA47KMF7	337	N_ext	1	43	43
UniRef90_A0A662DHN5	337	N_ext	1	48	48
UniRef90_C0BBE2	337	N_ext	1	52	52
UniRef90_A0AA96GKY8	337	N_ext	1	48	48
UniRef90_A0A926EF94	337	N_ext	1	64	64
UniRef90_A0A6B2M3H6	337	N_ext	1	49	49
UniRef90_A0A0B2JI45	337	N_ext	1	43	43
UniRef90_A0A1I5V808	337	N_ext	1	44	44
UniRef90_A0A1I5XR05	337	N_ext	1	60	60
UniRef90_A0A518H0H1	337	N_ext	1	49	49
UniRef90_A0A9D8PJU7	337	N_ext	1	39	39
UniRef90_A0A0P6YC51	337	N_ext	1	43	43
UniRef90_A0A4U7JJH7	337	N_ext	1	42	42
UniRef90_V7IBJ0	337	N_ext	1	43	43
UniRef90_F4LTX3	337	N_ext	1	44	44
UniRef90_A0A2N3G5N1	337	N_ext	1	36	36
UniRef90_D5X781	337	N_ext	1	45	45
UniRef90_A0A0R2G8G9	337	N_ext	1	42	42
UniRef90_A0AA51NAC1	337	N_ext	1	41	41
UniRef90_A0ABT7PLF2	337	N_ext	1	68	68
UniRef90_A0A1V4SXX6	337	N_ext	1	43	43
UniRef90_A0A2M7JCQ5	337	N_ext	1	45	45
UniRef90_F8L8E7	337	N_ext	1	40	40
UniRef90_A0A1W1VBA9	337	N_ext	1	56	56
UniRef90_A0A2M7RPS9	337	N_ext	1	43	43
UniRef90_A0A1I6KVX2	337	N_ext	1	42	42
UniRef90_A0A494X0M5	337	N_ext	1	51	51
UniRef90_A0A1M6QC37	337	N_ext	1	47	47
UniRef90_A0ABU3NUJ0	337	N_ext	1	43	43
UniRef90_A0A1F6FML6	337	N_ext	1	42	42
UniRef90_A0A943I1T3	337	N_ext	1	56	56
UniRef90_A0A5C5V1N3	337	N_ext	1	47	47
UniRef90_A0A7Y0EI58	337	N_ext	1	51	51
UniRef90_D9SPR8	337	N_ext	1	43	43
UniRef90_A0A562JFA6	337	N_ext	1	47	47
UniRef90_A0ABT1EHY4	337	N_ext	1	50	50
UniRef90_A0A848BA98	337	N_ext	1	41	41
UniRef90_A0A562JEA7	337	N_ext	1	52	52
UniRef90_A0A1D2YUR3	337	N_ext	1	45	45
UniRef90_A0A937FIT0	337	N_ext	1	48	48
UniRef90_A0A3G1KRS1	337	N_ext	1	44	44
UniRef90_E3H966	337	N_ext	1	48	48
UniRef90_A0ABW4NLK1	337	N_ext	1	43	43
UniRef90_A0A7X5Y5E6	337	N_ext	1	52	52
UniRef90_A0A7W7Y3T1	337	N_ext	1	50	50
UniRef90_A0ABT7UTF2	337	N_ext	1	44	44
UniRef90_A0AAU9DZW4	337	N_ext	1	40	40
UniRef90_A0A414PNR9	337	N_ext	1	50	50
UniRef90_A0ABW8TD18	337	N_ext	1	41	41
UniRef90_A0A5C6AJ51	337	N_ext	1	47	47
UniRef90_E8LBQ8	337	N_ext	1	48	48
UniRef90_A0A1Z5HW58	337	N_ext	1	47	47
UniRef90_A0LPT3	337	N_ext	1	44	44
UniRef90_A0ABS6V4G2	337	N_ext	1	49	49
UniRef90_A0A7G6E6E7	337	N_ext	1	43	43
UniRef90_A0A0K2G860	337	N_ext	1	44	44
UniRef90_A0A1M5WL46	337	N_ext	1	48	48
UniRef90_A0A1M5WL23	337	N_ext	1	51	51
UniRef90_K2J777	337	N_ext	1	40	40
UniRef90_A0A0P6XVC7	337	N_ext	1	47	47
UniRef90_A0A7X2N191	337	N_ext	1	49	49
UniRef90_A0A1F6CLN5	337	N_ext	1	47	47
UniRef90_A0A949NDL4	337	N_ext	1	53	53
UniRef90_A0A1F6A2T3	337	N_ext	1	49	49
UniRef90_A0A933SCK0	337	N_ext	1	40	40
UniRef90_I9NXC0	337	N_ext	1	44	44
UniRef90_A0A538TEM9	337	N_ext	1	49	49
UniRef90_A0A7X6DSY9	337	N_ext	1	44	44
UniRef90_A0ACB5R8Q6	337	N_ext	1	43	43
UniRef90_B1C7Z3	337	N_ext	1	46	46
UniRef90_A0A410PS24	337	N_ext	1	47	47
UniRef90_A0A1I0QXK0	337	N_ext	1	44	44
UniRef90_A0A1M4X0D1	337	N_ext	1	43	43
UniRef90_A0A926F8M2	337	N_ext	1	43	43
UniRef90_A0A6I3SGA1	337	N_ext	1	44	44
UniRef90_G5GMW3	337	N_ext	1	49	49
UniRef90_A0A316M4L1	337	N_ext	1	46	46
UniRef90_A0A0L6JIF0	337	N_ext	1	43	43
UniRef90_A0AAJ1AGA8	337	N_ext	1	47	47
UniRef90_A0AAX2ZFG0	337	N_ext	1	45	45
UniRef90_A0A8J7W326	337	N_ext	1	50	50
UniRef90_A0A8J8B017	337	N_ext	1	48	48
UniRef90_A0ABT4DDL9	337	N_ext	1	43	43
UniRef90_A0ABM9UPC0	337	N_ext	1	64	64
UniRef90_A0A4Y6Q0Y6	337	N_ext	1	44	44
UniRef90_A0ABT9UY39	337	N_ext	1	51	51
UniRef90_A0A1T4N2X8	337	N_ext	1	50	50
UniRef90_A0ABY4WC28	337	N_ext	1	61	61
UniRef90_A0ABR7JQX6	337	N_ext	1	46	46
UniRef90_A0A7G1G8D8	337	N_ext	1	50	50
UniRef90_A0A4R6UHF6	337	N_ext	1	46	46
UniRef90_A0ABR9QYD7	337	N_ext	1	43	43
UniRef90_A0ABU4JR58	337	N_ext	1	44	44
UniRef90_A0A8J6I1A6	337	N_ext	1	45	45
UniRef90_A0A8J6HQJ9	337	N_ext	1	45	45
UniRef90_A0A075TZM3	337	N_ext	1	30	30
UniRef90_A0A0J8DEX7	337	N_ext	1	43	43
UniRef90_A0A926DKN1	337	N_ext	1	53	53
UniRef90_A0A926DGQ4	337	N_ext	1	44	44
UniRef90_D4LDE8	337	N_ext	1	50	50
UniRef90_A0AAE3DZQ0	337	N_ext	1	50	50
UniRef90_A0AAE4Z659	337	N_ext	1	63	63
UniRef90_A0A078KMJ8	337	N_ext	1	45	45
UniRef90_A0A4Z0D139	337	N_ext	1	47	47
UniRef90_A0A0G1DL43	337	N_ext	1	48	48
UniRef90_A0A7W8FVK2	337	N_ext	1	44	44
UniRef90_A0A498RB91	337	N_ext	1	40	40
UniRef90_A0A5Q2N0B7	337	N_ext	1	44	44
UniRef90_A0A4D7JMX4	337	N_ext	1	47	47
UniRef90_A0AA46DZG0	337	N_ext	1	43	43
UniRef90_A0A517XPE0	337	N_ext	1	53	53
UniRef90_A0A1I1XJ10	337	N_ext	1	46	46
UniRef90_A0A941W452	337	N_ext	1	47	47
UniRef90_A0A2V1GYV8	337	N_ext	1	47	47
UniRef90_A0A5C5ZJS2	337	N_ext	1	45	45
UniRef90_A0A9D1SL99	337	N_ext	1	58	58
UniRef90_A0A378P191	337	N_ext	1	43	43
UniRef90_C9KIV5	337	N_ext	1	41	41
UniRef90_A0A7W8M5U4	337	N_ext	1	48	48
UniRef90_A0A1M5QAF8	337	N_ext	1	80	80
UniRef90_A0A1M5T1B3	337	N_ext	1	44	44
UniRef90_I4C395	337	N_ext	1	49	49
UniRef90_A0ABT2TH98	337	N_ext	1	44	44
